unit_id,apn,address,unit_label,bedrooms,first_seen_at
1417-ocean-park-blvd-d,4284026009,1417 OCEAN PARK BLVD,D,1,2026-06-07
1417-pearl-st-1,4284037018,1417 PEARL ST,1,3,2026-06-07
1417-pearl-st-2,4284037018,1417 PEARL ST,2,2,2026-06-07
1417-pearl-st-3,4284037018,1417 PEARL ST,3,3,2026-06-07
1417-pearl-st-4,4284037018,1417 PEARL ST,4,3,2026-06-07
1417-pearl-st-5,4284037018,1417 PEARL ST,5,3,2026-06-07
1417-pearl-st-6,4284037018,1417 PEARL ST,6,3,2026-06-07
1418-10th-st-1,4282026003,1418 10TH ST,1,1,2026-06-07
1418-10th-st-10,4282026003,1418 10TH ST,10,1,2026-06-07
1418-10th-st-2,4282026003,1418 10TH ST,2,1,2026-06-07
1418-10th-st-3,4282026003,1418 10TH ST,3,1,2026-06-07
1418-10th-st-4,4282026003,1418 10TH ST,4,1,2026-06-07
1418-10th-st-5,4282026003,1418 10TH ST,5,1,2026-06-07
1418-10th-st-6,4282026003,1418 10TH ST,6,1,2026-06-07
1418-10th-st-7,4282026003,1418 10TH ST,7,1,2026-06-07
1418-10th-st-8,4282026003,1418 10TH ST,8,1,2026-06-07
1418-10th-st-9,4282026003,1418 10TH ST,9,1,2026-06-07
1418-12th-st-1,4282024005,1418 12TH ST,1,1,2026-06-07
1418-12th-st-10,4282024005,1418 12TH ST,10,1,2026-06-07
1418-12th-st-11,4282024005,1418 12TH ST,11,2,2026-06-07
1418-12th-st-2,4282024005,1418 12TH ST,2,1,2026-06-07
1418-12th-st-3,4282024005,1418 12TH ST,3,1,2026-06-07
1418-12th-st-4,4282024005,1418 12TH ST,4,1,2026-06-07
1418-12th-st-4a,4282024005,1418 12TH ST,4A,0,2026-06-07
1418-12th-st-5,4282024005,1418 12TH ST,5,1,2026-06-07
1418-12th-st-6,4282024005,1418 12TH ST,6,1,2026-06-07
1418-12th-st-7,4282024005,1418 12TH ST,7,1,2026-06-07
1418-12th-st-8,4282024005,1418 12TH ST,8,1,2026-06-07
1418-12th-st-9,4282024005,1418 12TH ST,9,1,2026-06-07
1418-15th-st,4282021024,1418 15TH ST,,3,2026-06-07
1418-15th-st-c,4282021024,1418 15TH ST,C,1,2026-06-07
1418-maple-st,4284026005,1418 MAPLE ST,,1,2026-06-07
1418-maple-st-a,4284026005,1418 MAPLE ST,A,1,2026-06-07
1418-maple-st-b,4284026005,1418 MAPLE ST,B,1,2026-06-07
1418-maple-st-c,4284026005,1418 MAPLE ST,C,1,2026-06-07
1418-maple-st-d,4284026005,1418 MAPLE ST,D,1,2026-06-07
1418-ocean-park-blvd,4285004008,1418 OCEAN PARK BLVD,,0,2026-06-07
1418-pearl-st-a,4284038003,1418 PEARL ST,A,1,2026-06-07
1418-pearl-st-b,4284038003,1418 PEARL ST,B,1,2026-06-07
1418-pearl-st-c,4284038003,1418 PEARL ST,C,1,2026-06-07
1418-pearl-st-d,4284038003,1418 PEARL ST,D,3,2026-06-07
1418-pearl-st-e,4284038003,1418 PEARL ST,E,2,2026-06-07
1418-stanford-st-1,4267018027,1418 STANFORD ST,1,3,2026-06-07
1418-stanford-st-2,4267018028,1418 STANFORD ST,2,2,2026-06-07
1418-stanford-st-3,4267018029,1418 STANFORD ST,3,2,2026-06-07
1418-stanford-st-4,4267018030,1418 STANFORD ST,4,2,2026-06-07
1418-stanford-st-5,4267018031,1418 STANFORD ST,5,2,2026-06-07
1418-stanford-st-6,4267018032,1418 STANFORD ST,6,2,2026-06-07
1418-stanford-st-7,4267018033,1418 STANFORD ST,7,2,2026-06-07
1419-10th-st-3,4282025023,1419 10TH ST,3,2,2026-06-07
1419-10th-st-4,4282025023,1419 10TH ST,4,2,2026-06-07
1419-15th-st-1,4282020028,1419 15TH ST,1,1,2026-06-07
1419-15th-st-10,4282020037,1419 15TH ST,10,2,2026-06-07
1419-15th-st-2,4282020029,1419 15TH ST,2,1,2026-06-07
1419-15th-st-3,4282020030,1419 15TH ST,3,1,2026-06-07
1419-15th-st-4,4282020031,1419 15TH ST,4,1,2026-06-07
1419-15th-st-5,4282020032,1419 15TH ST,5,2,2026-06-07
1419-15th-st-6,4282020033,1419 15TH ST,6,1,2026-06-07
1419-15th-st-7,4282020034,1419 15TH ST,7,1,2026-06-07
1419-15th-st-8,4282020035,1419 15TH ST,8,1,2026-06-07
1419-15th-st-9,4282020036,1419 15TH ST,9,1,2026-06-07
1419-21st-st,4275007003,1419 21ST ST,,2,2026-06-07
1419-25th-st-a,4275001021,1419 25TH ST,A,2,2026-06-07
1419-25th-st-b,4275001021,1419 25TH ST,B,1,2026-06-07
1419-25th-st-c,4275001021,1419 25TH ST,C,1,2026-06-07
1419-25th-st-d,4275001021,1419 25TH ST,D,1,2026-06-07
1419-25th-st-e,4275001021,1419 25TH ST,E,1,2026-06-07
1419-25th-st-f,4275001021,1419 25TH ST,F,2,2026-06-07
1419-berkeley-st,4267016008,1419 BERKELEY ST,,0,2026-06-07
1419-berkeley-st-1-2,4267016008,1419 BERKELEY ST,1/2,1,2026-06-07
1419-berkeley-st-a,4267016008,1419 BERKELEY ST,A,1,2026-06-07
1419-centinela-ave,4267015009,1419 CENTINELA AVE,,3,2026-06-07
1419-cloverfield-blvd,4275004017,1419 CLOVERFIELD BLVD,,1,2026-06-07
1419-cloverfield-blvd-a,4275004017,1419 CLOVERFIELD BLVD,A,2,2026-06-07
1419-franklin-st,4267015008,1419 FRANKLIN ST,,4,2026-06-07
1419-franklin-st-a,4267015008,1419 FRANKLIN ST,A,1,2026-06-07
1419-franklin-st-b,4267015008,1419 FRANKLIN ST,B,3,2026-06-07
1419-idaho-ave,4281009012,1419 IDAHO AVE,,1,2026-06-07
1419-maple-st,4284038012,1419 MAPLE ST,,1,2026-06-07
1419-maple-st-a,4284038012,1419 MAPLE ST,A,0,2026-06-07
1419-stanford-st,4267017008,1419 STANFORD ST,,2,2026-06-07
1419-stanford-st-a,4267017008,1419 STANFORD ST,A,2,2026-06-07
1419-stanford-st-b,4267017008,1419 STANFORD ST,B,2,2026-06-07
1419-stanford-st-c,4267017008,1419 STANFORD ST,C,2,2026-06-07
1419-stanford-st-d,4267017008,1419 STANFORD ST,D,2,2026-06-07
1419-stanford-st-e,4267017008,1419 STANFORD ST,E,1,2026-06-07
142-hart-ave,4288018009,142 HART AVE,,0,2026-06-07
142-hollister-ave,4288016004,142 HOLLISTER AVE,,4,2026-06-07
142-san-vicente-blvd-a,4293003001,142 SAN VICENTE BLVD,A,1,2026-06-07
142-san-vicente-blvd-b,4293003001,142 SAN VICENTE BLVD,B,1,2026-06-07
142-san-vicente-blvd-c,4293003001,142 SAN VICENTE BLVD,C,2,2026-06-07
142-san-vicente-blvd-d,4293003001,142 SAN VICENTE BLVD,D,2,2026-06-07
1420-17th-st-1,4282019004,1420 17TH ST,1,2,2026-06-07
1420-17th-st-2,4282019004,1420 17TH ST,2,1,2026-06-07
1420-17th-st-3,4282019004,1420 17TH ST,3,1,2026-06-07
1420-17th-st-4,4282019004,1420 17TH ST,4,3,2026-06-07
1420-17th-st-5,4282019004,1420 17TH ST,5,1,2026-06-07
1420-17th-st-6,4282019004,1420 17TH ST,6,1,2026-06-07
1420-17th-st-7,4282019004,1420 17TH ST,7,3,2026-06-07
1420-20th-st-a,4275009004,1420 20TH ST,A,0,2026-06-07
1420-20th-st-b,4275009004,1420 20TH ST,B,0,2026-06-07
1420-20th-st-c,4275009004,1420 20TH ST,C,0,2026-06-07
1420-20th-st-d,4275009004,1420 20TH ST,D,0,2026-06-07
1420-20th-st-e,4275009004,1420 20TH ST,E,0,2026-06-07
1420-24th-st,4275004005,1420 24TH ST,,2,2026-06-07
1420-24th-st-a,4275004005,1420 24TH ST,A,1,2026-06-07
1420-24th-st-b,4275004005,1420 24TH ST,B,1,2026-06-07
1420-berkeley-st-a,4267017009,1420 BERKELEY ST,A,0,2026-06-07
1420-berkeley-st-b,4267017009,1420 BERKELEY ST,B,0,2026-06-07
1420-berkeley-st-c,4267017009,1420 BERKELEY ST,C,0,2026-06-07
1420-berkeley-st-d,4267017009,1420 BERKELEY ST,D,0,2026-06-07
1420-berkeley-st-e,4267017009,1420 BERKELEY ST,E,2,2026-06-07
1420-berkeley-st-f,4267017009,1420 BERKELEY ST,F,0,2026-06-07
1420-franklin-st-a,4267016027,1420 FRANKLIN ST,A,2,2026-06-07
1420-franklin-st-b,4267016027,1420 FRANKLIN ST,B,2,2026-06-07
1420-franklin-st-c,4267016027,1420 FRANKLIN ST,C,2,2026-06-07
1420-franklin-st-d,4267016027,1420 FRANKLIN ST,D,1,2026-06-07
1420-franklin-st-e,4267016027,1420 FRANKLIN ST,E,1,2026-06-07
1420-harvard-st,4267020007,1420 HARVARD ST,,2,2026-06-07
1420-maple-st,4284026004,1420 MAPLE ST,,2,2026-06-07
1420-maple-st-1-2,4284026004,1420 MAPLE ST,1/2,1,2026-06-07
1420-ocean-park-blvd,4285004008,1420 OCEAN PARK BLVD,,0,2026-06-07
1420-stanford-st,4267018011,1420 STANFORD ST,,2,2026-06-07
1421-16th-st-1,4282019020,1421 16TH ST,1,3,2026-06-07
1421-16th-st-2,4282019020,1421 16TH ST,2,3,2026-06-07
1421-16th-st-3,4282019020,1421 16TH ST,3,3,2026-06-07
1421-16th-st-4,4282019020,1421 16TH ST,4,3,2026-06-07
1421-16th-st-5,4282019020,1421 16TH ST,5,3,2026-06-07
1421-16th-st-6,4282019020,1421 16TH ST,6,3,2026-06-07
1421-16th-st-7,4282019020,1421 16TH ST,7,3,2026-06-07
1421-16th-st-8,4282019020,1421 16TH ST,8,3,2026-06-07
1421-21st-st,4275007003,1421 21ST ST,,2,2026-06-07
1421-4th-st,4291018018,1421 4TH ST,,0,2026-06-07
1421-berkeley-st,4267016011,1421 BERKELEY ST,,1,2026-06-07
1421-centinela-ave-a,4267015009,1421 CENTINELA AVE,A,3,2026-06-07
1421-centinela-ave-b,4267015009,1421 CENTINELA AVE,B,3,2026-06-07
1421-maple-st,4284038012,1421 MAPLE ST,,2,2026-06-07
1421-ocean-park-blvd-a,4284026009,1421 OCEAN PARK BLVD,A,1,2026-06-07
1421-ocean-park-blvd-b,4284026009,1421 OCEAN PARK BLVD,B,1,2026-06-07
1421-ocean-park-blvd-c,4284026009,1421 OCEAN PARK BLVD,C,1,2026-06-07
1421-ocean-park-blvd-d,4284026009,1421 OCEAN PARK BLVD,D,1,2026-06-07
1421-pearl-st-a,4284037026,1421 PEARL ST,A,2,2026-06-07
1421-pearl-st-b,4284037026,1421 PEARL ST,B,2,2026-06-07
1421-pearl-st-c,4284037026,1421 PEARL ST,C,2,2026-06-07
1421-pearl-st-d,4284037026,1421 PEARL ST,D,3,2026-06-07
1421-princeton-st,4267020015,1421 PRINCETON ST,,2,2026-06-07
1421-princeton-st-a,4267020015,1421 PRINCETON ST,A,1,2026-06-07
1421-princeton-st-b,4267020015,1421 PRINCETON ST,B,1,2026-06-07
1421-princeton-st-c,4267020015,1421 PRINCETON ST,C,1,2026-06-07
1421-santa-monica-blvd,4282016014,1421 SANTA MONICA BLVD,,1,2026-06-07
1421-washington-ave-1,4281010012,1421 WASHINGTON AVE,1,1,2026-06-07
1421-washington-ave-2,4281010012,1421 WASHINGTON AVE,2,1,2026-06-07
1422-20th-st-a,4275009005,1422 20TH ST,A,0,2026-06-07
1422-20th-st-b,4275009005,1422 20TH ST,B,0,2026-06-07
1422-20th-st-c,4275009005,1422 20TH ST,C,0,2026-06-07
1422-20th-st-d,4275009005,1422 20TH ST,D,0,2026-06-07
1422-20th-st-e,4275009005,1422 20TH ST,E,0,2026-06-07
1422-7th-st-202,4291020005,1422 7TH ST,202,1,2026-06-07
1422-7th-st-206,4291020005,1422 7TH ST,206,1,2026-06-07
1422-7th-st-303,4291020005,1422 7TH ST,303,1,2026-06-07
1422-7th-st-405,4291020005,1422 7TH ST,405,0,2026-06-07
1422-california-ave-1,4281011043,1422 CALIFORNIA AVE,1,2,2026-06-07
1422-california-ave-2,4281011044,1422 CALIFORNIA AVE,2,2,2026-06-07
1422-california-ave-3,4281011045,1422 CALIFORNIA AVE,3,2,2026-06-07
1422-california-ave-4,4281011046,1422 CALIFORNIA AVE,4,2,2026-06-07
1422-california-ave-5,4281011047,1422 CALIFORNIA AVE,5,2,2026-06-07
1422-harvard-st,4267020007,1422 HARVARD ST,,2,2026-06-07
1422-maple-st,4284026004,1422 MAPLE ST,,2,2026-06-07
1422-maple-st-1-2,4284026004,1422 MAPLE ST,1/2,2,2026-06-07
1422-ocean-park-blvd-a,4285004007,1422 OCEAN PARK BLVD,A,2,2026-06-07
1422-ocean-park-blvd-b,4285004007,1422 OCEAN PARK BLVD,B,2,2026-06-07
1422-pearl-st,4284038002,1422 PEARL ST,,3,2026-06-07
1422-pearl-st-a,4284038002,1422 PEARL ST,A,1,2026-06-07
1422-pearl-st-b,4284038002,1422 PEARL ST,B,1,2026-06-07
1422-pearl-st-c,4284038002,1422 PEARL ST,C,1,2026-06-07
1422-pearl-st-d,4284038002,1422 PEARL ST,D,1,2026-06-07
1422-stanford-st,4267018011,1422 STANFORD ST,,1,2026-06-07
1423-10th-st-1,4282025022,1423 10TH ST,1,1,2026-06-07
1423-10th-st-2,4282025022,1423 10TH ST,2,1,2026-06-07
1423-10th-st-3,4282025022,1423 10TH ST,3,2,2026-06-07
1423-10th-st-4,4282025022,1423 10TH ST,4,2,2026-06-07
1423-14th-st,4282021017,1423 14TH ST,,2,2026-06-07
1423-14th-st-a,4282021017,1423 14TH ST,A,1,2026-06-07
1423-14th-st-b,4282021017,1423 14TH ST,B,1,2026-06-07
1423-14th-st-c,4282021017,1423 14TH ST,C,1,2026-06-07
1423-14th-st-d,4282021017,1423 14TH ST,D,1,2026-06-07
1423-15th-st-1,4282020020,1423 15TH ST,1,1,2026-06-07
1423-15th-st-10,4282020020,1423 15TH ST,10,1,2026-06-07
1423-15th-st-11,4282020020,1423 15TH ST,11,1,2026-06-07
1423-15th-st-2,4282020020,1423 15TH ST,2,2,2026-06-07
1423-15th-st-3,4282020020,1423 15TH ST,3,2,2026-06-07
1423-15th-st-4,4282020020,1423 15TH ST,4,2,2026-06-07
1423-15th-st-5,4282020020,1423 15TH ST,5,2,2026-06-07
1423-15th-st-6,4282020020,1423 15TH ST,6,1,2026-06-07
1423-15th-st-7,4282020020,1423 15TH ST,7,2,2026-06-07
1423-15th-st-8,4282020020,1423 15TH ST,8,2,2026-06-07
1423-15th-st-9,4282020020,1423 15TH ST,9,2,2026-06-07
1423-17th-st,4275011021,1423 17TH ST,,3,2026-06-07
1423-17th-st-a,4275011021,1423 17TH ST,A,1,2026-06-07
1423-17th-st-b,4275011021,1423 17TH ST,B,1,2026-06-07
1423-17th-st-c,4275011021,1423 17TH ST,C,1,2026-06-07
1423-18th-st-1,4275010020,1423 18TH ST,1,3,2026-06-07
1423-18th-st-2,4275010020,1423 18TH ST,2,2,2026-06-07
1423-18th-st-3,4275010020,1423 18TH ST,3,2,2026-06-07
1423-18th-st-4,4275010020,1423 18TH ST,4,2,2026-06-07
1423-18th-st-5,4275010020,1423 18TH ST,5,2,2026-06-07
1423-18th-st-6,4275010020,1423 18TH ST,6,2,2026-06-07
1423-19th-st-1,4275009017,1423 19TH ST,1,3,2026-06-07
1423-19th-st-2,4275009017,1423 19TH ST,2,2,2026-06-07
1423-19th-st-3,4275009017,1423 19TH ST,3,2,2026-06-07
1423-19th-st-4,4275009017,1423 19TH ST,4,2,2026-06-07
1423-19th-st-5,4275009017,1423 19TH ST,5,2,2026-06-07
1423-19th-st-6,4275009017,1423 19TH ST,6,3,2026-06-07
1423-21st-st-e,4275007003,1423 21ST ST,E,2,2026-06-07
1423-21st-st-f,4275007003,1423 21ST ST,F,2,2026-06-07
1423-21st-st-g,4275007003,1423 21ST ST,G,2,2026-06-07
1423-21st-st-h,4275007003,1423 21ST ST,H,2,2026-06-07
1423-24th-st-a,4275003005,1423 24TH ST,A,1,2026-06-07
1423-24th-st-b,4275003005,1423 24TH ST,B,1,2026-06-07
1423-24th-st-c,4275003005,1423 24TH ST,C,1,2026-06-07
1423-24th-st-d,4275003005,1423 24TH ST,D,1,2026-06-07
1423-25th-st-1,4275001020,1423 25TH ST,1,2,2026-06-07
1423-25th-st-2,4275001020,1423 25TH ST,2,2,2026-06-07
1423-25th-st-3,4275001020,1423 25TH ST,3,2,2026-06-07
1423-25th-st-4,4275001020,1423 25TH ST,4,2,2026-06-07
1423-25th-st-5,4275001020,1423 25TH ST,5,2,2026-06-07
1423-25th-st-6,4275001020,1423 25TH ST,6,3,2026-06-07
1423-9th-st-1,4282026019,1423 9TH ST,1,1,2026-06-07
1423-9th-st-10,4282026019,1423 9TH ST,10,1,2026-06-07
1423-9th-st-11,4282026019,1423 9TH ST,11,1,2026-06-07
1423-9th-st-2,4282026019,1423 9TH ST,2,1,2026-06-07
1423-9th-st-3,4282026019,1423 9TH ST,3,1,2026-06-07
1423-9th-st-4,4282026019,1423 9TH ST,4,1,2026-06-07
1423-9th-st-5,4282026019,1423 9TH ST,5,2,2026-06-07
1423-9th-st-6,4282026019,1423 9TH ST,6,1,2026-06-07
1423-9th-st-7,4282026019,1423 9TH ST,7,1,2026-06-07
1423-9th-st-8,4282026019,1423 9TH ST,8,1,2026-06-07
1423-9th-st-9,4282026019,1423 9TH ST,9,1,2026-06-07
1423-berkeley-st,4267016011,1423 BERKELEY ST,,1,2026-06-07
1423-cloverfield-blvd-a,4275004018,1423 CLOVERFIELD BLVD,A,1,2026-06-07
1423-cloverfield-blvd-b,4275004018,1423 CLOVERFIELD BLVD,B,1,2026-06-07
1423-cloverfield-blvd-c,4275004018,1423 CLOVERFIELD BLVD,C,1,2026-06-07
1423-euclid-st-1,4282022021,1423 EUCLID ST,1,2,2026-06-07
1423-euclid-st-10,4282022021,1423 EUCLID ST,10,1,2026-06-07
1423-euclid-st-11,4282022021,1423 EUCLID ST,11,2,2026-06-07
1423-euclid-st-2,4282022021,1423 EUCLID ST,2,1,2026-06-07
1423-euclid-st-3,4282022021,1423 EUCLID ST,3,1,2026-06-07
1423-euclid-st-4,4282022021,1423 EUCLID ST,4,0,2026-06-07
1423-euclid-st-5,4282022021,1423 EUCLID ST,5,1,2026-06-07
1423-euclid-st-6,4282022021,1423 EUCLID ST,6,2,2026-06-07
1423-euclid-st-7,4282022021,1423 EUCLID ST,7,2,2026-06-07
1423-euclid-st-8,4282022021,1423 EUCLID ST,8,2,2026-06-07
1423-euclid-st-9,4282022021,1423 EUCLID ST,9,0,2026-06-07
1423-franklin-st,4267015010,1423 FRANKLIN ST,,4,2026-06-07
1423-harvard-st,4267019009,1423 HARVARD ST,,2,2026-06-07
1423-harvard-st-a,4267019009,1423 HARVARD ST,A,1,2026-06-07
1423-harvard-st-b,4267019009,1423 HARVARD ST,B,1,2026-06-07
1423-harvard-st-c,4267019009,1423 HARVARD ST,C,1,2026-06-07
1423-harvard-st-d,4267019009,1423 HARVARD ST,D,1,2026-06-07
1423-washington-ave-1,4281010012,1423 WASHINGTON AVE,1,2,2026-06-07
1423-washington-ave-2,4281010012,1423 WASHINGTON AVE,2,2,2026-06-07
1423-washington-ave-3,4281010012,1423 WASHINGTON AVE,3,2,2026-06-07
1423-washington-ave-4,4281010012,1423 WASHINGTON AVE,4,2,2026-06-07
1424-10th-st-a,4282026004,1424 10TH ST,A,1,2026-06-07
1424-10th-st-b,4282026004,1424 10TH ST,B,1,2026-06-07
1424-10th-st-c,4282026004,1424 10TH ST,C,1,2026-06-07
1424-10th-st-d,4282026004,1424 10TH ST,D,1,2026-06-07
1424-10th-st-e,4282026004,1424 10TH ST,E,1,2026-06-07
1424-10th-st-f,4282026004,1424 10TH ST,F,1,2026-06-07
1424-10th-st-g,4282026004,1424 10TH ST,G,1,2026-06-07
1424-10th-st-h,4282026004,1424 10TH ST,H,1,2026-06-07
1424-10th-st-i,4282026004,1424 10TH ST,I,1,2026-06-07
1424-10th-st-j,4282026004,1424 10TH ST,J,1,2026-06-07
1424-12th-st-a,4282024027,1424 12TH ST,A,2,2026-06-07
1424-12th-st-b,4282024027,1424 12TH ST,B,2,2026-06-07
1424-12th-st-c,4282024027,1424 12TH ST,C,2,2026-06-07
1424-12th-st-d,4282024027,1424 12TH ST,D,2,2026-06-07
1424-12th-st-e,4282024027,1424 12TH ST,E,2,2026-06-07
1424-12th-st-f,4282024027,1424 12TH ST,F,2,2026-06-07
1424-12th-st-g,4282024027,1424 12TH ST,G,2,2026-06-07
1424-12th-st-h,4282024027,1424 12TH ST,H,2,2026-06-07
1424-12th-st-j,4282024027,1424 12TH ST,J,0,2026-06-07
1424-12th-st-k,4282024027,1424 12TH ST,K,3,2026-06-07
1424-14th-st-1,4282022005,1424 14TH ST,1,2,2026-06-07
1424-14th-st-10,4282022005,1424 14TH ST,10,2,2026-06-07
1424-14th-st-2,4282022005,1424 14TH ST,2,2,2026-06-07
1424-14th-st-3,4282022005,1424 14TH ST,3,1,2026-06-07
1424-14th-st-4,4282022005,1424 14TH ST,4,3,2026-06-07
1424-14th-st-5,4282022005,1424 14TH ST,5,2,2026-06-07
1424-14th-st-6,4282022005,1424 14TH ST,6,2,2026-06-07
1424-14th-st-7,4282022005,1424 14TH ST,7,2,2026-06-07
1424-14th-st-8,4282022005,1424 14TH ST,8,1,2026-06-07
1424-14th-st-9,4282022005,1424 14TH ST,9,3,2026-06-07
1424-15th-st-1,4282021005,1424 15TH ST,1,2,2026-06-07
1424-15th-st-10,4282021005,1424 15TH ST,10,2,2026-06-07
1424-15th-st-2,4282021005,1424 15TH ST,2,1,2026-06-07
1424-15th-st-3,4282021005,1424 15TH ST,3,1,2026-06-07
1424-15th-st-4,4282021005,1424 15TH ST,4,1,2026-06-07
1424-15th-st-5,4282021005,1424 15TH ST,5,2,2026-06-07
1424-15th-st-6,4282021005,1424 15TH ST,6,1,2026-06-07
1424-15th-st-7,4282021005,1424 15TH ST,7,1,2026-06-07
1424-15th-st-8,4282021005,1424 15TH ST,8,2,2026-06-07
1424-15th-st-9,4282021005,1424 15TH ST,9,1,2026-06-07
1424-17th-st,4282019005,1424 17TH ST,,2,2026-06-07
1424-17th-st-1-2,4282019005,1424 17TH ST,1/2,2,2026-06-07
1424-17th-st-3-4,4282019005,1424 17TH ST,3/4,2,2026-06-07
1424-25th-st-1,4275002005,1424 25TH ST,1,3,2026-06-07
1424-25th-st-2,4275002005,1424 25TH ST,2,2,2026-06-07
1424-25th-st-3,4275002005,1424 25TH ST,3,2,2026-06-07
1424-25th-st-4,4275002005,1424 25TH ST,4,2,2026-06-07
1424-25th-st-5,4275002005,1424 25TH ST,5,2,2026-06-07
1424-25th-st-6,4275002005,1424 25TH ST,6,3,2026-06-07
1424-berkeley-st,4267017011,1424 BERKELEY ST,,2,2026-06-07
1424-berkeley-st-1,4267017011,1424 BERKELEY ST,1,1,2026-06-07
1424-berkeley-st-2,4267017011,1424 BERKELEY ST,2,0,2026-06-07
1424-berkeley-st-3,4267017011,1424 BERKELEY ST,3,1,2026-06-07
1424-berkeley-st-4,4267017011,1424 BERKELEY ST,4,0,2026-06-07
1424-berkeley-st-5,4267017011,1424 BERKELEY ST,5,2,2026-06-07
1424-franklin-st-a,4267016012,1424 FRANKLIN ST,A,2,2026-06-07
1424-franklin-st-b,4267016012,1424 FRANKLIN ST,B,2,2026-06-07
1424-franklin-st-c,4267016012,1424 FRANKLIN ST,C,2,2026-06-07
1424-franklin-st-d,4267016012,1424 FRANKLIN ST,D,1,2026-06-07
1424-franklin-st-e,4267016012,1424 FRANKLIN ST,E,1,2026-06-07
1424-grant-st,4284036005,1424 GRANT ST,,2,2026-06-07
1424-harvard-st-a,4267020007,1424 HARVARD ST,A,1,2026-06-07
1424-harvard-st-b,4267020007,1424 HARVARD ST,B,1,2026-06-07
1424-harvard-st-c,4267020007,1424 HARVARD ST,C,1,2026-06-07
1424-harvard-st-d,4267020007,1424 HARVARD ST,D,1,2026-06-07
1424-maple-st,4284026004,1424 MAPLE ST,,2,2026-06-07
1424-maple-st-1-2,4284026004,1424 MAPLE ST,1/2,2,2026-06-07
1424-ocean-park-blvd,4285004007,1424 OCEAN PARK BLVD,,1,2026-06-07
1424-stanford-st,4267018011,1424 STANFORD ST,,1,2026-06-07
1425-11th-st-1,4282024028,1425 11TH ST,1,2,2026-06-07
1425-11th-st-10,4282024028,1425 11TH ST,10,2,2026-06-07
1425-11th-st-11,4282024028,1425 11TH ST,11,2,2026-06-07
1425-11th-st-12,4282024028,1425 11TH ST,12,2,2026-06-07
1425-11th-st-14,4282024028,1425 11TH ST,14,2,2026-06-07
1425-11th-st-15,4282024028,1425 11TH ST,15,2,2026-06-07
1425-11th-st-16,4282024028,1425 11TH ST,16,3,2026-06-07
1425-11th-st-17,4282024028,1425 11TH ST,17,0,2026-06-07
1425-11th-st-18,4282024028,1425 11TH ST,18,2,2026-06-07
1425-11th-st-19,4282024028,1425 11TH ST,19,2,2026-06-07
1425-11th-st-2,4282024028,1425 11TH ST,2,2,2026-06-07
1425-11th-st-20,4282024028,1425 11TH ST,20,2,2026-06-07
1425-11th-st-21,4282024028,1425 11TH ST,21,2,2026-06-07
1425-11th-st-3,4282024028,1425 11TH ST,3,2,2026-06-07
1425-11th-st-4,4282024028,1425 11TH ST,4,2,2026-06-07
1425-11th-st-5,4282024028,1425 11TH ST,5,3,2026-06-07
1425-11th-st-6,4282024028,1425 11TH ST,6,0,2026-06-07
1425-11th-st-7,4282024028,1425 11TH ST,7,2,2026-06-07
1425-11th-st-8,4282024028,1425 11TH ST,8,2,2026-06-07
1425-11th-st-9,4282024028,1425 11TH ST,9,2,2026-06-07
1425-14th-st-a,4282021017,1425 14TH ST,A,0,2026-06-07
1425-14th-st-b,4282021017,1425 14TH ST,B,1,2026-06-07
1425-16th-st,4282019019,1425 16TH ST,,1,2026-06-07
1425-16th-st-a,4282019019,1425 16TH ST,A,1,2026-06-07
1425-16th-st-b,4282019019,1425 16TH ST,B,1,2026-06-07
1425-26th-st-a,4267021009,1425 26TH ST,A,1,2026-06-07
1425-26th-st-b,4267021009,1425 26TH ST,B,1,2026-06-07
1425-26th-st-c,4267021009,1425 26TH ST,C,0,2026-06-07
1425-berkeley-st,4267016011,1425 BERKELEY ST,,5,2026-06-07
1425-idaho-ave,4281009012,1425 IDAHO AVE,,1,2026-06-07
1425-maple-st-1,4284038013,1425 MAPLE ST,1,2,2026-06-07
1425-maple-st-2,4284038013,1425 MAPLE ST,2,1,2026-06-07
1425-ocean-park-blvd-a,4284026009,1425 OCEAN PARK BLVD,A,1,2026-06-07
1425-ocean-park-blvd-b,4284026009,1425 OCEAN PARK BLVD,B,1,2026-06-07
1425-ocean-park-blvd-c,4284026009,1425 OCEAN PARK BLVD,C,2,2026-06-07
1425-ocean-park-blvd-d,4284026009,1425 OCEAN PARK BLVD,D,2,2026-06-07
1425-palisades-beach-rd-a,4291031001,1425 PALISADES BEACH RD,A,0,2026-06-07
1425-palisades-beach-rd-b,4291031001,1425 PALISADES BEACH RD,B,0,2026-06-07
1425-palisades-beach-rd-c,4291031001,1425 PALISADES BEACH RD,C,0,2026-06-07
1425-palisades-beach-rd-d,4291031001,1425 PALISADES BEACH RD,D,0,2026-06-07
1425-princeton-st-1,4267020016,1425 PRINCETON ST,1,2,2026-06-07
1425-princeton-st-2,4267020016,1425 PRINCETON ST,2,1,2026-06-07
1425-princeton-st-3,4267020016,1425 PRINCETON ST,3,1,2026-06-07
1425-princeton-st-4,4267020016,1425 PRINCETON ST,4,1,2026-06-07
1425-princeton-st-5,4267020016,1425 PRINCETON ST,5,1,2026-06-07
1425-princeton-st-6,4267020016,1425 PRINCETON ST,6,2,2026-06-07
