parcel_id,street_number,street_name,apn,first_seen_at,last_drilled_at
2613-6th-st,2613,6TH ST,4287014035,2026-06-07,2026-06-07
2613-centinela-ave,2613,CENTINELA AVE,4270017033,2026-06-07,2026-06-07
2613-pearl-st,2613,PEARL ST,,2026-06-07,2026-06-07
2614-2nd-st,2614,2ND ST,4288002002,2026-06-07,2026-06-07
2614-4th-st,2614,4TH ST,4287011018,2026-06-07,2026-06-07
2614-7th-st,2614,7TH ST,4287015050,2026-06-07,2026-06-07
2614-cloverfield-blvd,2614,CLOVERFIELD BLVD,4273012026,2026-06-07,2026-06-07
2614-euclid-st,2614,EUCLID ST,4285002002,2026-06-07,2026-06-07
2614-kansas-ave,2614,KANSAS AVE,4274007019,2026-06-07,2026-06-07
2615-22nd-st,2615,22ND ST,4273015011,2026-06-07,2026-06-07
2615-28th-st,2615,28TH ST,4270015058,2026-06-07,2026-06-07
2615-2nd-st,2615,2ND ST,4287010033,2026-06-07,2026-06-07
2615-32nd-st,2615,32ND ST,,2026-06-07,2026-06-07
2615-5th-st,2615,5TH ST,4287013014,2026-06-07,2026-06-07
2615-arizona-ave,2615,ARIZONA AVE,4267007019,2026-06-07,2026-06-07
2615-centinela-ave,2615,CENTINELA AVE,4270017033,2026-06-07,2026-06-07
2615-colorado-ave,2615,COLORADO AVE,,2026-06-07,2026-06-07
2615-euclid-st,2615,EUCLID ST,4285003003,2026-06-07,2026-06-07
2616-3rd-st,2616,3RD ST,4287010025,2026-06-07,2026-06-07
2616-5th-st,2616,5TH ST,4287012062,2026-06-07,2026-06-07
2616-6th-st,2616,6TH ST,4287013023,2026-06-07,2026-06-07
2616-santa-monica-blvd,2616,SANTA MONICA BLVD,4267021004,2026-06-07,2026-06-07
2617-25th-st,2617,25TH ST,,2026-06-07,2026-06-07
2617-28th-st,2617,28TH ST,4270015058,2026-06-07,2026-06-07
2617-2nd-st,2617,2ND ST,4287010034,2026-06-07,2026-06-07
2617-31st-st,2617,31ST ST,,2026-06-07,2026-06-07
2617-33rd-st,2617,33RD ST,,2026-06-07,2026-06-07
2617-3rd-st,2617,3RD ST,4287011025,2026-06-07,2026-06-07
2617-4th-st,2617,4TH ST,4287012015,2026-06-07,2026-06-07
2617-5th-st,2617,5TH ST,4287013014,2026-06-07,2026-06-07
2617-7th-st,2617,7TH ST,,2026-06-07,2026-06-07
2617-euclid-st,2617,EUCLID ST,4285003003,2026-06-07,2026-06-07
2618-14th-st,2618,14TH ST,4285003013,2026-06-07,2026-06-07
2618-16th-st,2618,16TH ST,4285004023,2026-06-07,2026-06-07
2618-28th-st,2618,28TH ST,4270014051,2026-06-07,2026-06-07
2618-2nd-st,2618,2ND ST,4288002003,2026-06-07,2026-06-07
2618-32nd-st,2618,32ND ST,,2026-06-07,2026-06-07
2618-33rd-st,2618,33RD ST,,2026-06-07,2026-06-07
2618-3rd-st,2618,3RD ST,4287010025,2026-06-07,2026-06-07
2618-7th-st,2618,7TH ST,,2026-06-07,2026-06-07
2618-arizona-ave,2618,ARIZONA AVE,4267008020,2026-06-07,2026-06-07
2618-montana-ave,2618,MONTANA AVE,,2026-06-07,2026-06-07
2619-2nd-st,2619,2ND ST,4287010035,2026-06-07,2026-06-07
2619-34th-st,2619,34TH ST,,2026-06-07,2026-06-07
2619-3rd-st,2619,3RD ST,4287011028,2026-06-07,2026-06-07
2619-santa-monica-blvd,2619,SANTA MONICA BLVD,4267008004,2026-06-07,2026-06-07
2619-washington-ave,2619,WASHINGTON AVE,,2026-06-07,2026-06-07
2620-11th-st,2620,11TH ST,4285001023,2026-06-07,2026-06-07
2620-21st-st,2620,21ST ST,4272001019,2026-06-07,2026-06-07
2620-arizona-ave,2620,ARIZONA AVE,,2026-06-07,2026-06-07
2620-highland-ave,2620,HIGHLAND AVE,,2026-06-07,2026-06-07
2620-kansas-ave,2620,KANSAS AVE,4274007020,2026-06-07,2026-06-07
2620-santa-monica-blvd,2620,SANTA MONICA BLVD,4267021003,2026-06-07,2026-06-07
2620-washington-ave,2620,WASHINGTON AVE,,2026-06-07,2026-06-07
2621-11th-st,2621,11TH ST,4285002012,2026-06-07,2026-06-07
2621-26th-st,2621,26TH ST,4270012042,2026-06-07,2026-06-07
2621-28th-st,2621,28TH ST,4270015060,2026-06-07,2026-06-07
2621-2nd-st,2621,2ND ST,,2026-06-07,2026-06-07
2621-33rd-st,2621,33RD ST,,2026-06-07,2026-06-07
2621-5th-st,2621,5TH ST,4287013013,2026-06-07,2026-06-07
2621-6th-st,2621,6TH ST,4287014053,2026-06-07,2026-06-07
2621-centinela-ave,2621,CENTINELA AVE,4270017141,2026-06-07,2026-06-07
2621-cloverfield-blvd,2621,CLOVERFIELD BLVD,4273011020,2026-06-07,2026-06-07
2621-euclid-st,2621,EUCLID ST,4285003004,2026-06-07,2026-06-07
2622-14th-st,2622,14TH ST,4285003013,2026-06-07,2026-06-07
2622-21st-st,2622,21ST ST,4272001019,2026-06-07,2026-06-07
2622-26th-st,2622,26TH ST,4270011048,2026-06-07,2026-06-07
2622-28th-st,2622,28TH ST,4270014050,2026-06-07,2026-06-07
2622-2nd-st,2622,2ND ST,4288002005,2026-06-07,2026-06-07
2622-34th-st,2622,34TH ST,4270018043,2026-06-07,2026-06-07
2622-4th-st,2622,4TH ST,4287011020,2026-06-07,2026-06-07
2622-montana-ave,2622,MONTANA AVE,4266013057,2026-06-07,2026-06-07
2623-28th-st,2623,28TH ST,4270015061,2026-06-07,2026-06-07
2623-3rd-st,2623,3RD ST,4287011012,2026-06-07,2026-06-07
2623-4th-st,2623,4TH ST,4287012042,2026-06-07,2026-06-07
2623-5th-st,2623,5TH ST,4287013012,2026-06-07,2026-06-07
2623-arizona-ave,2623,ARIZONA AVE,4267007037,2026-06-07,2026-06-07
2623-cloverfield-blvd,2623,CLOVERFIELD BLVD,4273011020,2026-06-07,2026-06-07
2623-euclid-st,2623,EUCLID ST,4285003004,2026-06-07,2026-06-07
2624-32nd-st,2624,32ND ST,4270020035,2026-06-07,2026-06-07
2624-3rd-st,2624,3RD ST,4287010026,2026-06-07,2026-06-07
2624-4th-st,2624,4TH ST,4287011022,2026-06-07,2026-06-07
2624-5th-st,2624,5TH ST,,2026-06-07,2026-06-07
2624-6th-st,2624,6TH ST,4287013025,2026-06-07,2026-06-07
2624-arizona-ave,2624,ARIZONA AVE,4267008022,2026-06-07,2026-06-07
2624-broadway,2624,BROADWAY,4267022006,2026-06-07,2026-06-07
2624-kansas-ave,2624,KANSAS AVE,4274008059,2026-06-07,2026-06-07
2624-santa-monica-blvd,2624,SANTA MONICA BLVD,4267021002,2026-06-07,2026-06-07
2625-24th-st,2625,24TH ST,4273010014,2026-06-07,2026-06-07
2625-28th-st,2625,28TH ST,4270015061,2026-06-07,2026-06-07
2625-33rd-st,2625,33RD ST,4270018011,2026-06-07,2026-06-07
2625-34th-st,2625,34TH ST,,2026-06-07,2026-06-07
2625-3rd-st,2625,3RD ST,4287011011,2026-06-07,2026-06-07
2625-4th-st,2625,4TH ST,4287012075,2026-06-07,2026-06-07
2625-6th-st,2625,6TH ST,4287014052,2026-06-07,2026-06-07
2625-7th-st,2625,7TH ST,4287016016,2026-06-07,2026-06-07
2625-cloverfield-blvd,2625,CLOVERFIELD BLVD,4273011020,2026-06-07,2026-06-07
2625-highland-ave,2625,HIGHLAND AVE,4287015037,2026-06-07,2026-06-07
2625-kansas-ave,2625,KANSAS AVE,4274004043,2026-06-07,2026-06-07
2626-11th-st,2626,11TH ST,4285001031,2026-06-07,2026-06-07
2626-14th-st,2626,14TH ST,4285003013,2026-06-07,2026-06-07
2626-24th-st,2626,24TH ST,4273011001,2026-06-07,2026-06-07
2626-26th-st,2626,26TH ST,4270011049,2026-06-07,2026-06-07
2626-31st-st,2626,31ST ST,,2026-06-07,2026-06-07
2626-33rd-st,2626,33RD ST,,2026-06-07,2026-06-07
2626-4th-st,2626,4TH ST,4287011022,2026-06-07,2026-06-07
2626-cloverfield-blvd,2626,CLOVERFIELD BLVD,4273012016,2026-06-07,2026-06-07
2626-kansas-ave,2626,KANSAS AVE,4274008062,2026-06-07,2026-06-07
2626-montana-ave,2626,MONTANA AVE,4266013058,2026-06-07,2026-06-07
2627-10th-ct,2627,10TH CT,4285001022,2026-06-07,2026-06-07
2627-11th-st,2627,11TH ST,4285002013,2026-06-07,2026-06-07
2627-24th-st,2627,24TH ST,4273010014,2026-06-07,2026-06-07
2627-26th-st,2627,26TH ST,4270012043,2026-06-07,2026-06-07
2627-28th-st,2627,28TH ST,4270015061,2026-06-07,2026-06-07
2627-3rd-st,2627,3RD ST,4287011010,2026-06-07,2026-06-07
2627-5th-st,2627,5TH ST,4287013029,2026-06-07,2026-06-07
2627-7th-st,2627,7TH ST,4287016016,2026-06-07,2026-06-07
2627-cloverfield-blvd,2627,CLOVERFIELD BLVD,4273011020,2026-06-07,2026-06-07
2627-highland-ave,2627,HIGHLAND AVE,4287015037,2026-06-07,2026-06-07
2627-santa-monica-blvd,2627,SANTA MONICA BLVD,4267008005,2026-06-07,2026-06-07
2628-24th-st,2628,24TH ST,4273011001,2026-06-07,2026-06-07
2628-2nd-st,2628,2ND ST,,2026-06-07,2026-06-07
2628-32nd-st,2628,32ND ST,,2026-06-07,2026-06-07
2628-33rd-st,2628,33RD ST,,2026-06-07,2026-06-07
2628-4th-st,2628,4TH ST,4287011023,2026-06-07,2026-06-07
2628-5th-st,2628,5TH ST,4287012028,2026-06-07,2026-06-07
2628-6th-st,2628,6TH ST,4287013026,2026-06-07,2026-06-07
2628-kansas-ave,2628,KANSAS AVE,4274008076,2026-06-07,2026-06-07
2628-washington-ave,2628,WASHINGTON AVE,,2026-06-07,2026-06-07
2629-24th-st,2629,24TH ST,4273010014,2026-06-07,2026-06-07
2629-25th-st,2629,25TH ST,4270012047,2026-06-07,2026-06-07
2629-33rd-st,2629,33RD ST,,2026-06-07,2026-06-07
2629-6th-st,2629,6TH ST,4287014018,2026-06-07,2026-06-07
2629-arizona-ave,2629,ARIZONA AVE,4267007034,2026-06-07,2026-06-07
2629-santa-monica-blvd,2629,SANTA MONICA BLVD,4267008005,2026-06-07,2026-06-07
2630-11th-st,2630,11TH ST,,2026-06-07,2026-06-07
2630-14th-st,2630,14TH ST,4285003013,2026-06-07,2026-06-07
2630-24th-st,2630,24TH ST,4273011001,2026-06-07,2026-06-07
2630-25th-st,2630,25TH ST,4273010001,2026-06-07,2026-06-07
2630-4th-st,2630,4th ST,,2026-06-07,2026-06-07
2630-kansas-ave,2630,KANSAS AVE,4274008033,2026-06-07,2026-06-07
2632-2nd-st,2632,2ND ST,4288002037,2026-06-07,2026-06-07
2632-32nd-st,2632,32ND ST,,2026-06-07,2026-06-07
2632-4th-st,2632,4TH ST,4287011026,2026-06-07,2026-06-07
2632-6th-st,2632,6TH ST,4287013027,2026-06-07,2026-06-07
2632-7th-st,2632,7TH ST,4287015038,2026-06-07,2026-06-07
2632-montana-ave,2632,MONTANA AVE,4266013059,2026-06-07,2026-06-07
2632-washington-ave,2632,WASHINGTON AVE,4266015007,2026-06-07,2026-06-07
2633-10th-ct,2633,10TH CT,4285001018,2026-06-07,2026-06-07
2633-25th-st,2633,25TH ST,4270012047,2026-06-07,2026-06-07
2633-32nd-st,2633,32ND ST,,2026-06-07,2026-06-07
2633-6th-st,2633,6TH ST,4287014017,2026-06-07,2026-06-07
2633-centinela-ave,2633,CENTINELA AVE,4270017119,2026-06-07,2026-06-07
2633-kansas-ave,2633,KANSAS AVE,4274004044,2026-06-07,2026-06-07
2633-pico-blvd,2633,PICO BLVD,4274008035,2026-06-07,2026-06-07
2634-25th-st,2634,25TH ST,4273010001,2026-06-07,2026-06-07
2634-3rd-st,2634,3RD ST,4287010028,2026-06-07,2026-06-07
2634-4th-st,2634,4TH ST,4287011026,2026-06-07,2026-06-07
2634-6th-st,2634,6TH ST,4287013028,2026-06-07,2026-06-07
2634-7th-st,2634,7TH ST,4287015038,2026-06-07,2026-06-07
2634-kansas-ave,2634,KANSAS AVE,4274008033,2026-06-07,2026-06-07
2635-23rd-st,2635,23RD ST,4272022001,2026-06-07,2026-06-07
2635-25th-st,2635,25TH ST,4270012047,2026-06-07,2026-06-07
2635-28th-st,2635,28TH ST,4270015062,2026-06-07,2026-06-07
2635-4th-st,2635,4TH ST,,2026-06-07,2026-06-07
2635-5th-st,2635,5TH ST,4287013009,2026-06-07,2026-06-07
2635-6th-st,2635,6TH ST,4287014016,2026-06-07,2026-06-07
2635-7th-st,2635,7TH ST,4287016001,2026-06-07,2026-06-07
2636-23rd-st,2636,23RD ST,4272008024,2026-06-07,2026-06-07
2636-25th-st,2636,25TH ST,4273010001,2026-06-07,2026-06-07
2636-28th-st,2636,28TH ST,4270014049,2026-06-07,2026-06-07
2636-5th-st,2636,5TH ST,4287012030,2026-06-07,2026-06-07
2636-7th-st,2636,7TH ST,4287015038,2026-06-07,2026-06-07
2636-kansas-ave,2636,KANSAS AVE,4274008032,2026-06-07,2026-06-07
2636-lincoln-blvd,2636,LINCOLN BLVD,4287016050,2026-06-07,2026-06-07
2637-30th-st,2637,30TH ST,,2026-06-07,2026-06-07
2637-33rd-st,2637,33RD ST,,2026-06-07,2026-06-07
2637-34th-st,2637,34TH ST,,2026-06-07,2026-06-07
2637-3rd-st,2637,3RD ST,4287011010,2026-06-07,2026-06-07
2637-7th-st,2637,7TH ST,4287016001,2026-06-07,2026-06-07
2637-centinela-ave,2637,CENTINELA AVE,4270017030,2026-06-07,2026-06-07
2637-main-st,2637,MAIN ST,4288002036,2026-06-07,2026-06-07
2638-23rd-st,2638,23RD ST,4272008024,2026-06-07,2026-06-07
2638-28th-st,2638,28TH ST,4270014048,2026-06-07,2026-06-07
2638-4th-st,2638,4TH ST,4287011027,2026-06-07,2026-06-07
2638-6th-st,2638,6TH ST,4287013001,2026-06-07,2026-06-07
2638-7th-st,2638,7TH ST,4287015038,2026-06-07,2026-06-07
2639-21st-st,2639,21ST ST,4272008017,2026-06-07,2026-06-07
2639-3rd-st,2639,3RD ST,4287011010,2026-06-07,2026-06-07
2639-6th-st,2639,6TH ST,4287014015,2026-06-07,2026-06-07
2639-highland-ave,2639,HIGHLAND AVE,4287015005,2026-06-07,2026-06-07
2640-23rd-st,2640,23RD ST,4272008024,2026-06-07,2026-06-07
2640-34th-st,2640,34TH ST,4270018039,2026-06-07,2026-06-07
2640-7th-st,2640,7TH ST,4287015038,2026-06-07,2026-06-07
2641-23rd-st,2641,23RD ST,4272022001,2026-06-07,2026-06-07
2641-30th-st,2641,30TH ST,,2026-06-07,2026-06-07
2641-32nd-st,2641,32ND ST,,2026-06-07,2026-06-07
2641-4th-st,2641,4TH ST,4287012069,2026-06-07,2026-06-07
2641-highland-ave,2641,HIGHLAND AVE,4287015005,2026-06-07,2026-06-07
2642-23rd-st,2642,23RD ST,4272008024,2026-06-07,2026-06-07
2642-2nd-st,2642,2ND ST,,2026-06-07,2026-06-07
2642-32nd-st,2642,32ND ST,,2026-06-07,2026-06-07
2642-33rd-st,2642,33RD ST,,2026-06-07,2026-06-07
2642-34th-st,2642,34TH ST,4270018039,2026-06-07,2026-06-07
2642-highland-ave,2642,HIGHLAND AVE,4287014011,2026-06-07,2026-06-07
2643-31st-st,2643,31ST ST,4270020017,2026-06-07,2026-06-07
2643-34th-st,2643,34TH ST,,2026-06-07,2026-06-07
2643-7th-st,2643,7TH ST,4287016001,2026-06-07,2026-06-07
2643-centinela-ave,2643,CENTINELA AVE,4270017028,2026-06-07,2026-06-07
2643-highland-ave,2643,HIGHLAND AVE,4287015005,2026-06-07,2026-06-07
2644-2nd-st,2644,2ND ST,,2026-06-07,2026-06-07
2644-30th-st,2644,30TH ST,,2026-06-07,2026-06-07
2644-4th-st,2644,4TH ST,4287011001,2026-06-07,2026-06-07
2644-5th-st,2644,5TH ST,4287012001,2026-06-07,2026-06-07
2644-highland-ave,2644,HIGHLAND AVE,,2026-06-07,2026-06-07
2645-28th-st,2645,28TH ST,4270015063,2026-06-07,2026-06-07
2645-30th-st,2645,30TH ST,4270021071,2026-06-07,2026-06-07
2645-32nd-st,2645,32ND ST,,2026-06-07,2026-06-07
2645-4th-st,2645,4TH ST,4287012008,2026-06-07,2026-06-07
2646-4th-st,2646,4TH ST,4287011002,2026-06-07,2026-06-07
2646-5th-st,2646,5TH ST,4287012001,2026-06-07,2026-06-07
2647-6th-st,2647,6TH ST,4287014078,2026-06-07,2026-06-07
2648-23rd-st,2648,23RD ST,4272008018,2026-06-07,2026-06-07
2648-34th-st,2648,34TH ST,4270018037,2026-06-07,2026-06-07
2649-32nd-st,2649,32ND ST,,2026-06-07,2026-06-07
2649-34th-st,2649,34TH ST,4270017013,2026-06-07,2026-06-07
2649-highland-ave,2649,HIGHLAND AVE,4287015029,2026-06-07,2026-06-07
2650-23rd-st,2650,23RD ST,4272008018,2026-06-07,2026-06-07
2650-2nd-st,2650,2ND ST,,2026-06-07,2026-06-07
2650-30th-st,2650,30TH ST,,2026-06-07,2026-06-07
2650-33rd-st,2650,33RD ST,4270019033,2026-06-07,2026-06-07
2650-34th-st,2650,34TH ST,4270018037,2026-06-07,2026-06-07
2650-4th-st,2650,4TH ST,,2026-06-07,2026-06-07
2650-highland-ave,2650,HIGHLAND AVE,4287019020,2026-06-07,2026-06-07
2651-33rd-st,2651,33RD ST,,2026-06-07,2026-06-07
2651-4th-st,2651,4TH ST,,2026-06-07,2026-06-07
2652-23rd-st,2652,23RD ST,4272008018,2026-06-07,2026-06-07
2652-31st-st,2652,31ST ST,4270021069,2026-06-07,2026-06-07
2652-7th-st,2652,7TH ST,4287015034,2026-06-07,2026-06-07
2653-30th-st,2653,30TH ST,4270021072,2026-06-07,2026-06-07
2653-4th-st,2653,4TH ST,4287012005,2026-06-07,2026-06-07
2654-23rd-st,2654,23RD ST,4272008018,2026-06-07,2026-06-07
2654-33rd-st,2654,33RD ST,,2026-06-07,2026-06-07
2654-7th-st,2654,7TH ST,4287015034,2026-06-07,2026-06-07
2655-30th-st,2655,30TH ST,4270021072,2026-06-07,2026-06-07
2655-33rd-st,2655,33RD ST,,2026-06-07,2026-06-07
2655-34th-st,2655,34TH ST,4270017014,2026-06-07,2026-06-07
2656-23rd-st,2656,23RD ST,4272008018,2026-06-07,2026-06-07
2656-32nd-st,2656,32ND ST,,2026-06-07,2026-06-07
2656-7th-st,2656,7TH ST,4287015034,2026-06-07,2026-06-07
2657-31st-st,2657,31ST ST,,2026-06-07,2026-06-07
2657-33rd-st,2657,33RD ST,,2026-06-07,2026-06-07
2658-23rd-st,2658,23RD ST,4272008018,2026-06-07,2026-06-07
2658-32nd-st,2658,32ND ST,4270020046,2026-06-07,2026-06-07
2658-33rd-st,2658,33RD ST,,2026-06-07,2026-06-07
2658-34th-st,2658,34TH ST,,2026-06-07,2026-06-07
2658-4th-st,2658,4TH ST,4287011004,2026-06-07,2026-06-07
266-21st-pl,266,21ST PL,,2026-06-07,2026-06-07
2660-23rd-st,2660,23RD ST,4272008018,2026-06-07,2026-06-07
2660-4th-st,2660,4TH ST,4287011005,2026-06-07,2026-06-07
2660-highland-ave,2660,HIGHLAND AVE,4287019026,2026-06-07,2026-06-07
2661-23rd-st,2661,23RD ST,4272022019,2026-06-07,2026-06-07
2662-23rd-st,2662,23RD ST,4272008018,2026-06-07,2026-06-07
2662-34th-st,2662,34TH ST,4270018034,2026-06-07,2026-06-07
2664-34th-st,2664,34TH ST,4270018034,2026-06-07,2026-06-07
2665-31st-st,2665,31ST ST,4270020020,2026-06-07,2026-06-07
2665-32nd-st,2665,32ND ST,4270019051,2026-06-07,2026-06-07
2665-34th-st,2665,34TH ST,4270017016,2026-06-07,2026-06-07
2666-31st-st,2666,31ST ST,4270021079,2026-06-07,2026-06-07
2666-33rd-st,2666,33RD ST,,2026-06-07,2026-06-07
2666-34th-st,2666,34TH ST,4270018033,2026-06-07,2026-06-07
2667-32nd-st,2667,32ND ST,4270019051,2026-06-07,2026-06-07
2668-2nd-st,2668,2ND ST,,2026-06-07,2026-06-07
2668-34th-st,2668,34TH ST,4270018033,2026-06-07,2026-06-07
2669-33rd-st,2669,33RD ST,,2026-06-07,2026-06-07
2670-33rd-st,2670,33RD ST,,2026-06-07,2026-06-07
2673-34th-st,2673,34TH ST,,2026-06-07,2026-06-07
2674-33rd-st,2674,33RD ST,4270019027,2026-06-07,2026-06-07
2677-34th-st,2677,34TH ST,,2026-06-07,2026-06-07
2677-centinela-ave,2677,CENTINELA AVE,,2026-06-07,2026-06-07
2678-34th-st,2678,34TH ST,,2026-06-07,2026-06-07
2680-32nd-st,2680,32ND ST,4270020024,2026-06-07,2026-06-07
2683-34th-st,2683,34TH ST,4270017019,2026-06-07,2026-06-07
270-18th-st,270,18TH ST,,2026-06-07,2026-06-07
270-palisades-beach-rd,270,PALISADES BEACH RD,,2026-06-07,2026-06-07
2700-neilson-way,2700,NEILSON WAY,4288020036,2026-06-07,2026-06-07
2700-pearl-st,2700,PEARL ST,4270013085,2026-06-07,2026-06-07
2701-4th-st,2701,4TH ST,,2026-06-07,2026-06-07
2701-highland-ave,2701,HIGHLAND AVE,4287018019,2026-06-07,2026-06-07
2701-kansas-ave,2701,KANSAS AVE,4274004045,2026-06-07,2026-06-07
2701-ocean-park-blvd,2701,OCEAN PARK BLVD,4270014046,2026-06-07,2026-06-07
2701-pearl-st,2701,PEARL ST,,2026-06-07,2026-06-07
2701-pico-blvd,2701,PICO BLVD,4274008036,2026-06-07,2026-06-07
2702-11th-st,2702,11TH ST,4285001063,2026-06-07,2026-06-07
2702-17th-st,2702,17TH ST,4285008001,2026-06-07,2026-06-07
2702-21st-st,2702,21ST ST,4272002020,2026-06-07,2026-06-07
2702-6th-st,2702,6TH ST,4287021039,2026-06-07,2026-06-07
2702-arizona-ave,2702,ARIZONA AVE,,2026-06-07,2026-06-07
2702-broadway,2702,BROADWAY,4267023025,2026-06-07,2026-06-07
2702-washington-ave,2702,WASHINGTON AVE,,2026-06-07,2026-06-07
2703-colorado-ave,2703,COLORADO AVE,,2026-06-07,2026-06-07
2704-11th-st,2704,11TH ST,4285001017,2026-06-07,2026-06-07
2704-14th-st,2704,14TH ST,4285010001,2026-06-07,2026-06-07
2704-17th-st,2704,17TH ST,4285008001,2026-06-07,2026-06-07
2704-3rd-st,2704,3RD ST,4287023001,2026-06-07,2026-06-07
2704-4th-st,2704,4TH ST,4287022018,2026-06-07,2026-06-07
2704-kansas-ave,2704,KANSAS AVE,4274008042,2026-06-07,2026-06-07
2704-montana-ave,2704,MONTANA AVE,4266013001,2026-06-07,2026-06-07
2705-arizona-ave,2705,ARIZONA AVE,4267006003,2026-06-07,2026-06-07
2705-colorado-ave,2705,COLORADO AVE,,2026-06-07,2026-06-07
2705-kansas-ave,2705,KANSAS AVE,4274004057,2026-06-07,2026-06-07
2706-17th-st,2706,17TH ST,4285008001,2026-06-07,2026-06-07
2706-21st-st,2706,21ST ST,4272002020,2026-06-07,2026-06-07
2706-kansas-ave,2706,KANSAS AVE,4274008042,2026-06-07,2026-06-07
2707-2nd-st,2707,2ND ST,4287023019,2026-06-07,2026-06-07
2707-colorado-ave,2707,COLORADO AVE,,2026-06-07,2026-06-07
2707-euclid-st,2707,EUCLID ST,,2026-06-07,2026-06-07
2707-highland-ave,2707,HIGHLAND AVE,4287018019,2026-06-07,2026-06-07
2707-kansas-ave,2707,KANSAS AVE,4274004057,2026-06-07,2026-06-07
2707-pearl-st,2707,PEARL ST,,2026-06-07,2026-06-07
2708-14th-st,2708,14TH ST,4285010001,2026-06-07,2026-06-07
2708-17th-st,2708,17TH ST,4285008001,2026-06-07,2026-06-07
2708-2nd-st,2708,2ND ST,4288003003,2026-06-07,2026-06-07
2708-3rd-st,2708,3RD ST,4287023002,2026-06-07,2026-06-07
2708-arizona-ave,2708,ARIZONA AVE,,2026-06-07,2026-06-07
2708-kansas-ave,2708,KANSAS AVE,4274008042,2026-06-07,2026-06-07
2709-2nd-st,2709,2ND ST,4287023019,2026-06-07,2026-06-07
2709-4th-st,2709,4TH ST,4287021003,2026-06-07,2026-06-07
2709-broadway,2709,BROADWAY,4267020023,2026-06-07,2026-06-07
2709-colorado-ave,2709,COLORADO AVE,,2026-06-07,2026-06-07
2709-santa-monica-blvd,2709,SANTA MONICA BLVD,4267009022,2026-06-07,2026-06-07
2710-21st-st,2710,21ST ST,4272002020,2026-06-07,2026-06-07
2710-2nd-st,2710,2ND ST,4288003003,2026-06-07,2026-06-07
2710-7th-st,2710,7TH ST,4287018030,2026-06-07,2026-06-07
2710-arizona-ave,2710,ARIZONA AVE,4267009003,2026-06-07,2026-06-07
2710-highland-ave,2710,HIGHLAND AVE,4287019014,2026-06-07,2026-06-07
2710-kansas-ave,2710,KANSAS AVE,4274008042,2026-06-07,2026-06-07
2711-2nd-st,2711,2ND ST,,2026-06-07,2026-06-07
2711-4th-st,2711,4TH ST,4287021003,2026-06-07,2026-06-07
2711-arizona-ave,2711,ARIZONA AVE,,2026-06-07,2026-06-07
2711-broadway,2711,BROADWAY,4267020023,2026-06-07,2026-06-07
2711-colorado-ave,2711,COLORADO AVE,,2026-06-07,2026-06-07
2711-euclid-st,2711,EUCLID ST,4285010008,2026-06-07,2026-06-07
2711-kansas-ave,2711,KANSAS AVE,4274004057,2026-06-07,2026-06-07
2711-main-st,2711,MAIN ST,4288003041,2026-06-07,2026-06-07
2711-pico-blvd,2711,PICO BLVD,4274008038,2026-06-07,2026-06-07
2712-2nd-st,2712,2ND ST,,2026-06-07,2026-06-07
2712-7th-st,2712,7TH ST,4287018030,2026-06-07,2026-06-07
2712-highland-ave,2712,HIGHLAND AVE,4287019013,2026-06-07,2026-06-07
2712-montana-ave,2712,MONTANA AVE,4266013002,2026-06-07,2026-06-07
2713-3rd-st,2713,3RD ST,4287022006,2026-06-07,2026-06-07
2713-pearl-st,2713,PEARL ST,4270003018,2026-06-07,2026-06-07
2714-21st-st,2714,21ST ST,4272002020,2026-06-07,2026-06-07
2714-4th-st,2714,4TH ST,4287022003,2026-06-07,2026-06-07
2714-arizona-ave,2714,ARIZONA AVE,4267009004,2026-06-07,2026-06-07
2715-3rd-st,2715,3RD ST,4287022006,2026-06-07,2026-06-07
2715-4th-st,2715,4TH ST,4287021076,2026-06-07,2026-06-07
2715-6th-st,2715,6TH ST,,2026-06-07,2026-06-07
2715-pearl-st,2715,PEARL ST,4270003018,2026-06-07,2026-06-07
2715-pico-blvd,2715,PICO BLVD,4274008038,2026-06-07,2026-06-07
2716-3rd-st,2716,3RD ST,4287023030,2026-06-07,2026-06-07
2716-6th-st,2716,6TH ST,4287021030,2026-06-07,2026-06-07
2716-7th-st,2716,7TH ST,,2026-06-07,2026-06-07
2716-arizona-ave,2716,ARIZONA AVE,4267009004,2026-06-07,2026-06-07
2716-montana-ave,2716,MONTANA AVE,4266013002,2026-06-07,2026-06-07
2717-arizona-ave,2717,ARIZONA AVE,4267006045,2026-06-07,2026-06-07
2718-arizona-ave,2718,ARIZONA AVE,,2026-06-07,2026-06-07
2718-broadway,2718,BROADWAY,4267023002,2026-06-07,2026-06-07
2718-washington-ave,2718,WASHINGTON AVE,,2026-06-07,2026-06-07
2719-4th-st,2719,4TH ST,4287021005,2026-06-07,2026-06-07
2719-6th-st,2719,6TH ST,,2026-06-07,2026-06-07
2719-broadway,2719,BROADWAY,4267020014,2026-06-07,2026-06-07
2720-2nd-st,2720,2ND ST,,2026-06-07,2026-06-07
2720-broadway,2720,BROADWAY,4267023002,2026-06-07,2026-06-07
2720-pico-blvd,2720,PICO BLVD,4270003015,2026-06-07,2026-06-07
2721-2nd-st,2721,2ND ST,4287023075,2026-06-07,2026-06-07
2721-3rd-st,2721,3RD ST,4287022007,2026-06-07,2026-06-07
