unit_id,apn,address,unit_label,prev_observed_at,observed_at,old_mar_cents,new_mar_cents,delta_cents,delta_pct,old_tenancy,new_tenancy,reason,mar_status_change
1144-17th-st-2,4281004041,1144 17TH ST,2,2023-07-19,2026-06-07,163800,177500,13700,8.4,,,mar_adjustment,
1144-17th-st-3,4281004042,1144 17TH ST,3,2023-07-19,2026-06-07,149500,161900,12400,8.3,,,mar_adjustment,
1144-17th-st-5,4281004044,1144 17TH ST,5,2023-07-19,2026-06-07,159300,172600,13300,8.3,,,mar_adjustment,
1144-17th-st-6,4281004045,1144 17TH ST,6,2023-07-19,2026-06-07,160700,174100,13400,8.3,,,mar_adjustment,
1144-17th-st-7,4281004046,1144 17TH ST,7,2023-07-19,2026-06-07,163800,177500,13700,8.4,,,mar_adjustment,
1144-17th-st-8,4281004047,1144 17TH ST,8,2023-07-19,2026-06-07,160700,174100,13400,8.3,,,mar_adjustment,
1144-17th-st-9,4281004048,1144 17TH ST,9,2023-07-19,2026-06-07,163800,177500,13700,8.4,,,mar_adjustment,
1144-21st-st-1,4276007010,1144 21ST ST,1,2023-07-19,2026-06-07,363900,384200,20300,5.6,2009-07-01,2009-07-01,mar_adjustment,
1144-21st-st-2,4276007010,1144 21ST ST,2,2023-07-19,2026-06-07,359500,355500,-4000,-1.1,2022-11-14,2024-06-01,new_tenancy,
1144-21st-st-3,4276007010,1144 21ST ST,3,2023-07-19,2026-06-07,307000,327300,20300,6.6,2021-03-23,2021-03-23,mar_adjustment,
1144-21st-st-4,4276007010,1144 21ST ST,4,2023-07-19,2026-06-07,359500,379800,20300,5.6,2022-03-01,2022-03-01,mar_adjustment,
1144-21st-st-5,4276007010,1144 21ST ST,5,2023-07-19,2026-06-07,318500,333600,15100,4.7,2015-10-10,2023-06-01,new_tenancy,
1144-21st-st-6,4276007010,1144 21ST ST,6,2023-07-19,2026-06-07,297000,317300,20300,6.8,2021-08-01,2021-08-01,mar_adjustment,
1144-21st-st-7,4276007010,1144 21ST ST,7,2023-07-19,2026-06-07,166800,180700,13900,8.3,,,mar_adjustment,
1144-stanford-st-1,4266009086,1144 STANFORD ST,1,2023-07-19,2026-06-07,318000,338300,20300,6.4,2018-02-02,2018-02-02,mar_adjustment,
1144-stanford-st-2,4266009087,1144 STANFORD ST,2,2023-07-19,2026-06-07,79800,86400,6600,8.3,,,mar_adjustment,
1144-stanford-st-3,4266009088,1144 STANFORD ST,3,2023-07-19,2026-06-07,228400,247400,19000,8.3,2006-04-01,2006-04-01,mar_adjustment,
1144-stanford-st-4,4266009089,1144 STANFORD ST,4,2023-07-19,2026-06-07,181500,196600,15100,8.3,2002-05-24,2002-05-24,mar_adjustment,
1144-stanford-st-5,4266009090,1144 STANFORD ST,5,2023-07-19,2026-06-07,308500,328800,20300,6.6,2016-01-01,2016-01-01,mar_adjustment,
1144-stanford-st-6,4266009091,1144 STANFORD ST,6,2023-07-19,2026-06-07,250200,270500,20300,8.1,2014-01-06,2014-01-06,mar_adjustment,
1144-stanford-st-7,4266009092,1144 STANFORD ST,7,2023-07-19,2026-06-07,227400,246300,18900,8.3,2015-09-15,2015-09-15,mar_adjustment,
1144-stanford-st-8,4266009093,1144 STANFORD ST,8,2023-07-19,2026-06-07,76300,82700,6400,8.4,,,mar_adjustment,
1144-stanford-st-9,4266009094,1144 STANFORD ST,9,2023-07-19,2026-06-07,233200,252600,19400,8.3,2018-10-12,2018-10-12,mar_adjustment,
1145-11th-st,4281020015,1145 11TH ST,,2023-07-19,2026-06-07,264100,284400,20300,7.7,2018-12-01,2018-12-01,mar_adjustment,
1145-11th-st-a,4281020015,1145 11TH ST,A,2023-07-19,2026-06-07,270900,313100,42200,15.6,2020-02-15,2022-10-30,new_tenancy,
1145-11th-st-b,4281020015,1145 11TH ST,B,2023-07-19,2026-06-07,307000,327300,20300,6.6,2021-08-01,2021-08-01,mar_adjustment,
1145-11th-st-c,4281020015,1145 11TH ST,C,2023-07-19,2026-06-07,250000,263400,13400,5.4,2022-07-25,2023-06-01,new_tenancy,
1145-11th-st-d,4281020015,1145 11TH ST,D,2023-07-19,2026-06-07,164700,178400,13700,8.3,2019-05-01,2019-05-01,mar_adjustment,
1145-14th-st,4281011015,1145 14TH ST,,2023-07-19,2026-06-07,296500,316800,20300,6.8,2021-07-01,2021-07-01,mar_adjustment,
1146-24th-st,4276004009,1146 24TH ST,,2023-07-19,2026-06-07,297200,317500,20300,6.8,2003-12-10,2003-12-10,mar_adjustment,
1147-16th-st-a,4281004014,1147 16TH ST,A,2023-07-19,2026-06-07,159300,172600,13300,8.3,2003-07-01,2003-07-01,mar_adjustment,
1147-16th-st-b,4281004014,1147 16TH ST,B,2023-07-19,2026-06-07,120400,130400,10000,8.3,,,mar_adjustment,
1147-16th-st-c,4281004014,1147 16TH ST,C,2023-07-19,2026-06-07,164300,178000,13700,8.3,2021-07-15,2021-07-15,mar_adjustment,
1147-16th-st-d,4281004014,1147 16TH ST,D,2023-07-19,2026-06-07,175000,184400,9400,5.4,2022-11-01,2022-11-01,mar_adjustment,
1147-22nd-st,4276005027,1147 22ND ST,,2023-07-19,2026-06-07,598500,618800,20300,3.4,2018-03-11,2018-03-11,mar_adjustment,
1147-23rd-st,4276004030,1147 23RD ST,,2023-07-19,2026-06-07,212800,230600,17800,8.4,2006-01-01,2006-01-01,mar_adjustment,
1147-24th-st,4276003059,1147 24TH ST,,2023-07-19,2026-06-07,190900,206700,15800,8.3,,,mar_adjustment,
1147-24th-st-a,4276003060,1147 24TH ST,A,2023-07-19,2026-06-07,181100,196200,15100,8.3,,,mar_adjustment,
1147-24th-st-c,4276003057,1147 24TH ST,C,2023-07-19,2026-06-07,126900,137500,10600,8.4,,,mar_adjustment,
1147-24th-st-d,4276003058,1147 24TH ST,D,2023-07-19,2026-06-07,126900,137500,10600,8.4,,,mar_adjustment,
1147-3rd-st-1,4292020006,1147 3RD ST,1,2023-07-19,2026-06-07,69100,74800,5700,8.2,,,mar_adjustment,
1147-3rd-st-2,4292020006,1147 3RD ST,2,2023-07-19,2026-06-07,66300,71800,5500,8.3,,,mar_adjustment,
1147-3rd-st-3,4292020006,1147 3RD ST,3,2023-07-19,2026-06-07,71300,77200,5900,8.3,,,mar_adjustment,
1147-3rd-st-4,4292020006,1147 3RD ST,4,2023-07-19,2026-06-07,71300,77200,5900,8.3,,,mar_adjustment,
1147-3rd-st-5,4292020006,1147 3RD ST,5,2023-07-19,2026-06-07,108600,117500,8900,8.2,,,mar_adjustment,
1147-3rd-st-6,4292020006,1147 3RD ST,6,2023-07-19,2026-06-07,83500,90400,6900,8.3,,,mar_adjustment,
1147-6th-st-101,4292005013,1147 6TH ST,101,2023-07-19,2026-06-07,279500,293100,13600,4.9,2022-10-16,2022-10-16,mar_adjustment,
1147-6th-st-102,4292005013,1147 6TH ST,102,2023-07-19,2026-06-07,211800,286600,74800,35.3,2012-03-15,2025-04-19,new_tenancy,
1147-6th-st-103,4292005013,1147 6TH ST,103,2023-07-19,2026-06-07,195200,211500,16300,8.4,2020-09-22,2020-09-22,mar_adjustment,
1147-6th-st-104,4292005013,1147 6TH ST,104,2023-07-19,2026-06-07,229500,248600,19100,8.3,2022-06-25,2022-06-25,mar_adjustment,
1147-6th-st-105,4292005013,1147 6TH ST,105,2023-07-19,2026-06-07,185400,200800,15400,8.3,2020-10-15,2020-10-15,mar_adjustment,
1147-6th-st-106,4292005013,1147 6TH ST,106,2023-07-19,2026-06-07,157500,170600,13100,8.3,2013-04-15,2013-04-15,mar_adjustment,
1147-6th-st-107,4292005013,1147 6TH ST,107,2023-07-19,2026-06-07,230000,242300,12300,5.3,2023-02-05,2023-02-05,mar_adjustment,
1147-6th-st-108,4292005013,1147 6TH ST,108,2023-07-19,2026-06-07,225000,209100,-15900,-7.1,2022-06-12,2025-01-01,new_tenancy,
1147-6th-st-109,4292005013,1147 6TH ST,109,2023-07-19,2026-06-07,232500,249700,17200,7.4,2023-04-01,2024-05-01,new_tenancy,
1147-6th-st-110,4292005013,1147 6TH ST,110,2023-07-19,2026-06-07,232500,245000,12500,5.4,2023-01-02,2023-01-02,mar_adjustment,
1147-6th-st-201,4292005013,1147 6TH ST,201,2023-07-19,2026-06-07,265000,296600,31600,11.9,2022-01-08,2025-04-06,new_tenancy,
1147-6th-st-202,4292005013,1147 6TH ST,202,2023-07-19,2026-06-07,269500,289800,20300,7.5,2022-05-26,2022-05-26,mar_adjustment,
1147-6th-st-203,4292005013,1147 6TH ST,203,2023-07-19,2026-06-07,220000,209100,-10900,-5.0,2021-09-04,2024-12-01,new_tenancy,
1147-6th-st-204,4292005013,1147 6TH ST,204,2023-07-19,2026-06-07,159000,229100,70100,44.1,2012-03-03,2025-04-28,new_tenancy,
1147-6th-st-205,4292005013,1147 6TH ST,205,2023-07-19,2026-06-07,225000,243700,18700,8.3,2022-04-30,2022-04-30,mar_adjustment,
1147-6th-st-206,4292005013,1147 6TH ST,206,2023-07-19,2026-06-07,217400,235500,18100,8.3,2017-06-06,2017-06-06,mar_adjustment,
1147-6th-st-207,4292005013,1147 6TH ST,207,2023-07-19,2026-06-07,229500,226600,-2900,-1.3,2022-11-01,2025-05-18,new_tenancy,
1147-6th-st-208,4292005013,1147 6TH ST,208,2023-07-19,2026-06-07,190700,206500,15800,8.3,2001-02-24,2001-02-24,mar_adjustment,
1147-6th-st-209,4292005013,1147 6TH ST,209,2023-07-19,2026-06-07,227500,249700,22200,9.8,2022-04-09,2024-06-02,new_tenancy,
1147-6th-st-210,4292005013,1147 6TH ST,210,2023-07-19,2026-06-07,167800,181800,14000,8.3,2013-09-05,2013-09-05,mar_adjustment,
1147-lincoln-blvd-1,4281035026,1147 LINCOLN BLVD,1,2023-07-19,2026-06-07,256500,288600,32100,12.5,2021-06-15,2023-07-01,new_tenancy,
1147-lincoln-blvd-10,4281035026,1147 LINCOLN BLVD,10,2023-07-19,2026-06-07,180800,269500,88700,49.1,2002-12-15,2026-04-01,new_tenancy,
1147-lincoln-blvd-2,4281035026,1147 LINCOLN BLVD,2,2023-07-19,2026-06-07,260400,295000,34600,13.3,2020-08-15,2026-04-15,new_tenancy,
1147-lincoln-blvd-3,4281035026,1147 LINCOLN BLVD,3,2023-07-19,2026-06-07,246500,266800,20300,8.2,2021-03-15,2021-03-15,mar_adjustment,
1147-lincoln-blvd-4,4281035026,1147 LINCOLN BLVD,4,2023-07-19,2026-06-07,230800,250000,19200,8.3,2009-06-15,2009-06-15,mar_adjustment,
1147-lincoln-blvd-5,4281035026,1147 LINCOLN BLVD,5,2023-07-19,2026-06-07,93000,100800,7800,8.4,,,mar_adjustment,
1147-lincoln-blvd-6,4281035026,1147 LINCOLN BLVD,6,2023-07-19,2026-06-07,234600,254100,19500,8.3,2011-12-01,2011-12-01,mar_adjustment,
1147-lincoln-blvd-7,4281035026,1147 LINCOLN BLVD,7,2023-07-19,2026-06-07,251700,272000,20300,8.1,2014-04-03,2014-04-03,mar_adjustment,
1147-lincoln-blvd-8,4281035026,1147 LINCOLN BLVD,8,2023-07-19,2026-06-07,125200,135600,10400,8.3,2017-06-01,2017-06-01,mar_adjustment,
1147-lincoln-blvd-9,4281035026,1147 LINCOLN BLVD,9,2023-07-19,2026-06-07,232200,251600,19400,8.4,2011-08-01,2011-08-01,mar_adjustment,
1148-24th-st,4276004009,1148 24TH ST,,2023-07-19,2026-06-07,100500,108800,8300,8.3,,,mar_adjustment,
1148-9th-st-17,4281035036,1148 9TH ST,17,2023-07-19,2026-06-07,80000,146500,66500,83.1,,2023-06-01,new_tenancy,
1149-12th-st-101,4281019011,1149 12TH ST,101,2023-07-19,2026-06-07,103900,128900,25000,24.1,,2019-10-03,new_tenancy,
1149-12th-st-102,4281019011,1149 12TH ST,102,2023-07-19,2026-06-07,31600,34300,2700,8.5,2005-09-13,2005-09-13,mar_adjustment,
1149-12th-st-103,4281019011,1149 12TH ST,103,2023-07-19,2026-06-07,62400,67500,5100,8.2,,,mar_adjustment,
1149-12th-st-104,4281019011,1149 12TH ST,104,2023-07-19,2026-06-07,100500,153600,53100,52.8,2020-02-29,2025-08-11,new_tenancy,
1149-12th-st-105,4281019011,1149 12TH ST,105,2023-07-19,2026-06-07,91600,99200,7600,8.3,2006-05-19,2006-05-19,mar_adjustment,
1149-12th-st-106,4281019011,1149 12TH ST,106,2023-07-19,2026-06-07,100500,108800,8300,8.3,2020-03-06,2020-03-06,mar_adjustment,
1149-12th-st-107,4281019011,1149 12TH ST,107,2023-07-19,2026-06-07,67400,73000,5600,8.3,,,mar_adjustment,
1149-12th-st-201,4281019011,1149 12TH ST,201,2023-07-19,2026-06-07,100500,108800,8300,8.3,,,mar_adjustment,
1149-12th-st-202,4281019011,1149 12TH ST,202,2023-07-19,2026-06-07,106500,115400,8900,8.4,2008-11-23,2008-11-23,mar_adjustment,
1149-12th-st-203,4281019011,1149 12TH ST,203,2023-07-19,2026-06-07,100600,108900,8300,8.3,2021-05-03,2021-05-03,mar_adjustment,
1149-12th-st-204,4281019011,1149 12TH ST,204,2023-07-19,2026-06-07,100500,108800,8300,8.3,2015-04-04,2015-04-04,mar_adjustment,
1149-12th-st-205,4281019011,1149 12TH ST,205,2023-07-19,2026-06-07,100500,132400,31900,31.7,2015-05-28,2024-05-15,new_tenancy,
1149-12th-st-206,4281019011,1149 12TH ST,206,2023-07-19,2026-06-07,93100,100900,7800,8.4,2007-09-05,2007-09-05,mar_adjustment,
1149-12th-st-207,4281019011,1149 12TH ST,207,2023-07-19,2026-06-07,81200,88000,6800,8.4,2005-03-01,2005-03-01,mar_adjustment,
1149-22nd-st,4276005027,1149 22ND ST,,2023-07-19,2026-06-07,277000,326000,49000,17.7,2021-02-01,2023-10-01,new_tenancy,
1149-22nd-st-1-2,4276005027,1149 22ND ST,1/2,2023-07-19,2026-06-07,147700,235300,87600,59.3,2016-07-01,2023-12-15,new_tenancy,
1149-23rd-st,4276004030,1149 23RD ST,,2023-07-19,2026-06-07,68300,74000,5700,8.3,,,mar_adjustment,
115-marguerita-ave-a,4293007018,115 MARGUERITA AVE,A,2023-07-19,2026-06-07,309500,329800,20300,6.6,2017-04-10,2017-04-10,mar_adjustment,
115-marguerita-ave-b,4293007018,115 MARGUERITA AVE,B,2023-07-19,2026-06-07,355000,385000,30000,8.5,2023-01-05,2025-02-01,new_tenancy,
115-marguerita-ave-c,4293007018,115 MARGUERITA AVE,C,2023-07-19,2026-06-07,365000,385000,20000,5.5,2023-02-01,2025-01-21,new_tenancy,
115-marguerita-ave-d,4293007018,115 MARGUERITA AVE,D,2023-07-19,2026-06-07,314100,334400,20300,6.5,2018-09-01,2018-09-01,mar_adjustment,
1151-23rd-st,4276004030,1151 23RD ST,,2023-07-19,2026-06-07,194500,210600,16100,8.3,2012-07-15,2012-07-15,mar_adjustment,
1164-berkeley-st-a,4266008060,1164 BERKELEY ST,A,2023-07-19,2026-06-07,191800,207800,16000,8.3,2003-06-01,2003-06-01,mar_adjustment,
1164-berkeley-st-b,4266008060,1164 BERKELEY ST,B,2023-07-19,2026-06-07,172200,186500,14300,8.3,2009-12-01,2009-12-01,mar_adjustment,
1164-berkeley-st-c,4266008060,1164 BERKELEY ST,C,2023-07-19,2026-06-07,183500,198800,15300,8.3,2001-08-04,2001-08-04,mar_adjustment,
1164-berkeley-st-d,4266008060,1164 BERKELEY ST,D,2023-07-19,2026-06-07,187700,203400,15700,8.4,2003-06-01,2003-06-01,mar_adjustment,
1165-stanford-st,4266008067,1165 STANFORD ST,,2023-07-19,2026-06-07,335100,355400,20300,6.1,,,mar_adjustment,
1165-stanford-st-a,4266008067,1165 STANFORD ST,A,2023-07-19,2026-06-07,57700,62500,4800,8.3,,,mar_adjustment,
1165-stanford-st-b,4266008067,1165 STANFORD ST,B,2023-07-19,2026-06-07,56200,60900,4700,8.4,,,mar_adjustment,
1165-stanford-st-c,4266008067,1165 STANFORD ST,C,2023-07-19,2026-06-07,66300,71800,5500,8.3,,,mar_adjustment,
1165-stanford-st-d,4266008067,1165 STANFORD ST,D,2023-07-19,2026-06-07,66300,71800,5500,8.3,,,mar_adjustment,
117-fraser-ave-a,4288018034,117 FRASER AVE,A,2023-07-19,2026-06-07,190800,206600,15800,8.3,,,mar_adjustment,
117-fraser-ave-b,4288018034,117 FRASER AVE,B,2023-07-19,2026-06-07,233900,253300,19400,8.3,,,mar_adjustment,
117-pacific-st-101,4289021036,117 PACIFIC ST,101,2023-07-19,2026-06-07,307000,327300,20300,6.6,2020-09-01,2020-09-01,mar_adjustment,
117-pacific-st-102,4289021037,117 PACIFIC ST,102,2023-07-19,2026-06-07,329500,320000,-9500,-2.9,2023-01-23,2025-07-25,new_tenancy,
117-pacific-st-103,4289021038,117 PACIFIC ST,103,2023-07-19,2026-06-07,292000,310000,18000,6.2,2021-07-08,2025-08-01,new_tenancy,
117-pacific-st-104,4289021039,117 PACIFIC ST,104,2023-07-19,2026-06-07,318000,338300,20300,6.4,2018-03-17,2018-03-17,mar_adjustment,
117-pacific-st-105,4289021040,117 PACIFIC ST,105,2023-07-19,2026-06-07,364500,355500,-9000,-2.5,2022-05-07,2024-03-01,new_tenancy,
117-pacific-st-106,4289021041,117 PACIFIC ST,106,2023-07-19,2026-06-07,292000,319500,27500,9.4,2020-11-15,2026-02-14,new_tenancy,
117-pacific-st-107,4289021042,117 PACIFIC ST,107,2023-07-19,2026-06-07,97300,345500,248200,255.1,,2024-03-01,new_tenancy,
117-pacific-st-108,4289021043,117 PACIFIC ST,108,2023-07-19,2026-06-07,375000,355500,-19500,-5.2,2022-12-01,2024-01-12,new_tenancy,
117-pacific-st-201,4289021044,117 PACIFIC ST,201,2023-07-19,2026-06-07,99300,107600,8300,8.4,,,mar_adjustment,
117-pacific-st-202,4289021045,117 PACIFIC ST,202,2023-07-19,2026-06-07,329500,343100,13600,4.1,2023-05-08,2023-05-08,mar_adjustment,
117-pacific-st-203,4289021046,117 PACIFIC ST,203,2023-07-19,2026-06-07,325000,353100,28100,8.6,2021-12-25,2025-05-23,new_tenancy,
117-pacific-st-204,4289021047,117 PACIFIC ST,204,2023-07-19,2026-06-07,328000,348300,20300,6.2,2016-03-24,2016-03-24,mar_adjustment,
117-pacific-st-205,4289021048,117 PACIFIC ST,205,2023-07-19,2026-06-07,325000,338600,13600,4.2,2023-03-01,2023-03-01,mar_adjustment,
117-pacific-st-206,4289021049,117 PACIFIC ST,206,2023-07-19,2026-06-07,297000,328600,31600,10.6,2021-01-15,2023-07-15,new_tenancy,
117-pacific-st-207,4289021050,117 PACIFIC ST,207,2023-07-19,2026-06-07,330400,350700,20300,6.1,2020-04-01,2020-04-01,mar_adjustment,
117-pacific-st-208,4289021051,117 PACIFIC ST,208,2023-07-19,2026-06-07,212700,230500,17800,8.4,,,mar_adjustment,
117-strand-st-1,4289022007,117 STRAND ST,1,2023-07-19,2026-06-07,310900,331200,20300,6.5,2012-05-23,2012-05-23,mar_adjustment,
117-strand-st-10,4289022007,117 STRAND ST,10,2023-07-19,2026-06-07,195200,211500,16300,8.4,2009-03-12,2009-03-12,mar_adjustment,
117-strand-st-2,4289022007,117 STRAND ST,2,2023-07-19,2026-06-07,97600,405500,307900,315.5,,2023-11-07,new_tenancy,
117-strand-st-3,4289022007,117 STRAND ST,3,2023-07-19,2026-06-07,279500,355500,76000,27.2,2021-09-25,2023-09-10,new_tenancy,
117-strand-st-4,4289022007,117 STRAND ST,4,2023-07-19,2026-06-07,349500,335000,-14500,-4.1,2023-05-01,2025-12-01,new_tenancy,
117-strand-st-5,4289022007,117 STRAND ST,5,2023-07-19,2026-06-07,365000,329500,-35500,-9.7,2022-12-01,2025-02-01,new_tenancy,
117-strand-st-6,4289022007,117 STRAND ST,6,2023-07-19,2026-06-07,274000,294300,20300,7.4,2016-09-01,2016-09-01,mar_adjustment,
117-strand-st-7,4289022007,117 STRAND ST,7,2023-07-19,2026-06-07,439500,453100,13600,3.1,2022-11-01,2022-11-01,mar_adjustment,
117-strand-st-8,4289022007,117 STRAND ST,8,2023-07-19,2026-06-07,283500,355500,72000,25.4,2018-03-15,2023-10-01,new_tenancy,
117-strand-st-9,4289022007,117 STRAND ST,9,2023-07-19,2026-06-07,89800,97300,7500,8.4,,,mar_adjustment,
118-wadsworth-ave-1,4288017036,118 WADSWORTH AVE,1,2023-07-19,2026-06-07,177400,192200,14800,8.3,,,mar_adjustment,
118-wadsworth-ave-2,4288017037,118 WADSWORTH AVE,2,2023-07-19,2026-06-07,356000,376300,20300,5.7,2014-09-01,2014-09-01,mar_adjustment,
118-wadsworth-ave-3,4288017038,118 WADSWORTH AVE,3,2023-07-19,2026-06-07,214100,231900,17800,8.3,,,mar_adjustment,
118-wadsworth-ave-4,4288017039,118 WADSWORTH AVE,4,2023-07-19,2026-06-07,212800,230600,17800,8.4,,,mar_adjustment,
118-wadsworth-ave-5,4288017040,118 WADSWORTH AVE,5,2023-07-19,2026-06-07,190900,206700,15800,8.3,,,mar_adjustment,
118-wadsworth-ave-6,4288017041,118 WADSWORTH AVE,6,2023-07-19,2026-06-07,180700,195800,15100,8.4,,,mar_adjustment,
118-wadsworth-ave-7,4288017042,118 WADSWORTH AVE,7,2023-07-19,2026-06-07,242100,262200,20100,8.3,,,mar_adjustment,
118-wadsworth-ave-8,4288017043,118 WADSWORTH AVE,8,2023-07-19,2026-06-07,243200,263300,20100,8.3,,,mar_adjustment,
118-wadsworth-ave-9,4288017044,118 WADSWORTH AVE,9,2023-07-19,2026-06-07,307000,327300,20300,6.6,2021-04-01,2021-04-01,mar_adjustment,
119-marguerita-ave-a,4293007018,119 MARGUERITA AVE,A,2023-07-19,2026-06-07,320000,340300,20300,6.3,2021-12-18,2021-12-18,mar_adjustment,
119-marguerita-ave-b,4293007018,119 MARGUERITA AVE,B,2023-07-19,2026-06-07,414100,434400,20300,4.9,2019-02-08,2019-02-08,mar_adjustment,
119-marguerita-ave-c,4293007018,119 MARGUERITA AVE,C,2023-07-19,2026-06-07,298500,318800,20300,6.8,2018-07-01,2018-07-01,mar_adjustment,
119-marguerita-ave-d,4293007018,119 MARGUERITA AVE,D,2023-07-19,2026-06-07,131600,636000,504400,383.3,,2024-06-05,new_tenancy,
119-ocean-park-blvd,4288019031,119 OCEAN PARK BLVD,,2023-07-19,2026-06-07,86200,93400,7200,8.4,,,mar_adjustment,
119-wadsworth-ave,4288016028,119 WADSWORTH AVE,,2023-07-19,2026-06-07,220000,238400,18400,8.4,,,mar_adjustment,
12-sea-view-ter,4290020035,12 SEA VIEW TER,,2023-07-19,2026-06-07,0,2000000,2000000,,,2025-01-08,new_tenancy,reinstated
12-sea-view-ter-rear,4290020035,12 SEA VIEW TER,REAR,2023-07-19,2026-06-07,724500,1200000,475500,65.6,2016-12-01,2023-10-23,new_tenancy,
120-hart-ave-1,4288018018,120 HART AVE,1,2023-07-19,2026-06-07,172000,186300,14300,8.3,,,mar_adjustment,
120-hart-ave-3a,4288018018,120 HART AVE,3A,2023-07-19,2026-06-07,249700,270000,20300,8.1,,,mar_adjustment,
1200-pico-blvd-a,4284017012,1200 PICO BLVD,A,2023-07-19,2026-06-07,144900,157000,12100,8.4,2002-10-01,2002-10-01,mar_adjustment,
1200-pico-blvd-b,4284017012,1200 PICO BLVD,B,2023-07-19,2026-06-07,220600,239000,18400,8.3,2012-07-16,2012-07-16,mar_adjustment,
1200-pico-blvd-c,4284017012,1200 PICO BLVD,C,2023-07-19,2026-06-07,135700,147000,11300,8.3,2010-01-01,2010-01-01,mar_adjustment,
1200-pico-blvd-d,4284017012,1200 PICO BLVD,D,2023-07-19,2026-06-07,342000,310000,-32000,-9.4,2021-06-28,2025-01-31,new_tenancy,
1200-pico-blvd-e,4284017012,1200 PICO BLVD,E,2023-07-19,2026-06-07,282000,280000,-2000,-0.7,2020-09-10,2026-04-08,new_tenancy,
1200-pico-blvd-f,4284017012,1200 PICO BLVD,F,2023-07-19,2026-06-07,300900,321200,20300,6.7,2020-06-01,2020-06-01,mar_adjustment,
1201-bay-st-a,4284017002,1201 BAY ST,A,2023-07-19,2026-06-07,102100,518500,416400,407.8,,2024-08-15,new_tenancy,
1201-bay-st-b,4284017002,1201 BAY ST,B,2023-07-19,2026-06-07,111700,517500,405800,363.3,,2024-09-01,new_tenancy,
1201-bay-st-c,4284017002,1201 BAY ST,C,2023-07-19,2026-06-07,117200,523500,406300,346.7,,2024-08-22,new_tenancy,
1201-bay-st-d,4284017002,1201 BAY ST,D,2023-07-19,2026-06-07,155600,517500,361900,232.6,1999-03-03,2024-09-01,new_tenancy,
1201-idaho-ave-1,4281016009,1201 IDAHO AVE,1,2023-07-19,2026-06-07,389500,409800,20300,5.2,2021-12-01,2021-12-01,mar_adjustment,
1201-idaho-ave-10,4281016009,1201 IDAHO AVE,10,2023-07-19,2026-06-07,404500,418100,13600,3.4,2023-01-15,2023-01-15,mar_adjustment,
1201-idaho-ave-2,4281016009,1201 IDAHO AVE,2,2023-07-19,2026-06-07,276900,309500,32600,11.8,2020-09-01,2025-04-25,new_tenancy,
1201-idaho-ave-3,4281016009,1201 IDAHO AVE,3,2023-07-19,2026-06-07,236400,256100,19700,8.3,2021-05-25,2021-05-25,mar_adjustment,
1201-idaho-ave-4,4281016009,1201 IDAHO AVE,4,2023-07-19,2026-06-07,267000,315500,48500,18.2,2021-08-21,2024-03-20,new_tenancy,
1201-idaho-ave-5,4281016009,1201 IDAHO AVE,5,2023-07-19,2026-06-07,94100,101900,7800,8.3,,,mar_adjustment,
1201-idaho-ave-6,4281016009,1201 IDAHO AVE,6,2023-07-19,2026-06-07,261500,281800,20300,7.8,2021-08-28,2021-08-28,mar_adjustment,
1201-idaho-ave-7,4281016009,1201 IDAHO AVE,7,2023-07-19,2026-06-07,268000,288300,20300,7.6,2016-05-07,2016-05-07,mar_adjustment,
1201-idaho-ave-8,4281016009,1201 IDAHO AVE,8,2023-07-19,2026-06-07,269500,283100,13600,5.0,2022-12-01,2022-12-01,mar_adjustment,
1201-idaho-ave-9,4281016009,1201 IDAHO AVE,9,2023-07-19,2026-06-07,269500,283100,13600,5.0,2022-12-08,2022-12-08,mar_adjustment,
1201-ocean-park-blvd-a,4284024007,1201 OCEAN PARK BLVD,A,2023-07-19,2026-06-07,226600,245500,18900,8.3,2007-08-01,2024-03-01,new_tenancy,
1201-ocean-park-blvd-b,4284024007,1201 OCEAN PARK BLVD,B,2023-07-19,2026-06-07,306500,326800,20300,6.6,2021-08-15,2021-08-15,mar_adjustment,
1201-ocean-park-blvd-c,4284024007,1201 OCEAN PARK BLVD,C,2023-07-19,2026-06-07,325000,345300,20300,6.2,2021-12-01,2021-12-01,mar_adjustment,
1201-ocean-park-blvd-d,4284024007,1201 OCEAN PARK BLVD,D,2023-07-19,2026-06-07,345000,365300,20300,5.9,2022-02-10,2022-02-10,mar_adjustment,
1201-washington-ave,4281017013,1201 WASHINGTON AVE,,2023-07-19,2026-06-07,319500,339800,20300,6.4,2022-04-01,2022-04-01,mar_adjustment,
1203-washington-ave-a,4281017013,1203 WASHINGTON AVE,A,2023-07-19,2026-06-07,249500,262900,13400,5.4,2022-12-17,2022-12-17,mar_adjustment,
