unit_id,apn,address,unit_label,bedrooms,status,mar_2023_cents,mar_2026_cents,mar_delta_cents,mar_pct,tenancy_2023,tenancy_2026,tenancy_changed
720-raymond-ave-1,4287017009,720 RAYMOND AVE,1,3,present_both,266700,287000,20300,7.6,2013-09-25,2013-09-25,
720-raymond-ave-10,4287017009,720 RAYMOND AVE,10,3,present_both,325000,338600,13600,4.2,2022-10-01,2022-10-01,
720-raymond-ave-11,4287017009,720 RAYMOND AVE,11,3,present_both,247800,268100,20300,8.2,2011-04-01,2011-04-01,
720-raymond-ave-12,4287017009,720 RAYMOND AVE,12,3,present_both,120900,130900,10000,8.3,,,
720-raymond-ave-14,4287017009,720 RAYMOND AVE,14,3,present_both,150500,163000,12500,8.3,,,
720-raymond-ave-2,4287017009,720 RAYMOND AVE,2,3,present_both,119500,128600,9100,7.6,,2018-03-01,
720-raymond-ave-3,4287017009,720 RAYMOND AVE,3,3,present_both,129700,140500,10800,8.3,,,
720-raymond-ave-4,4287017009,720 RAYMOND AVE,4,4,present_both,143800,155700,11900,8.3,,,
720-raymond-ave-5,4287017009,720 RAYMOND AVE,5,3,present_both,274300,294600,20300,7.4,2009-02-15,2009-02-15,
720-raymond-ave-6,4287017009,720 RAYMOND AVE,6,3,present_both,274000,294300,20300,7.4,2017-12-01,2017-12-01,
720-raymond-ave-7,4287017009,720 RAYMOND AVE,7,3,present_both,149000,161400,12400,8.3,,,
720-raymond-ave-8,4287017009,720 RAYMOND AVE,8,3,present_both,307000,327300,20300,6.6,2021-05-31,2021-05-31,
720-raymond-ave-9,4287017009,720 RAYMOND AVE,9,3,present_both,302000,316000,14000,4.6,2021-08-13,2024-07-07,1
720-strand-st,4289001004,720 STRAND ST,,0,present_both,0,0,0,,,,
721-15th-st,4279026022,721 15TH ST,,0,present_both,0,0,0,,,,
721-cedar-st-a,4287001038,721 CEDAR ST,A,2,present_both,70100,76000,5900,8.4,,,
721-cedar-st-b,4287001039,721 CEDAR ST,B,6,present_both,83800,90700,6900,8.2,,,
721-cedar-st-c,4287001040,721 CEDAR ST,C,4,present_both,79900,84600,4700,5.9,,,
721-hill-st-101,4287016044,721 HILL ST,101,2,present_both,288500,308800,20300,7.0,2018-01-10,2018-01-10,
721-hill-st-102,4287016044,721 HILL ST,102,3,present_both,243600,263700,20100,8.3,2006-11-22,2006-11-22,
721-hill-st-103,4287016044,721 HILL ST,103,3,present_both,141400,153200,11800,8.3,,,
721-hill-st-104,4287016044,721 HILL ST,104,3,present_both,160700,174100,13400,8.3,,,
721-hill-st-105,4287016044,721 HILL ST,105,3,present_both,315000,328600,13600,4.3,2022-10-14,2022-10-14,
721-hill-st-106,4287016044,721 HILL ST,106,3,present_both,131200,142100,10900,8.3,,,
721-hill-st-107,4287016044,721 HILL ST,107,2,present_both,110300,119500,9200,8.3,,,
721-hill-st-108,4287016044,721 HILL ST,108,2,present_both,259500,268500,9000,3.5,2021-11-06,2024-07-15,1
721-hill-st-109,4287016044,721 HILL ST,109,2,present_both,259500,279800,20300,7.8,2021-10-25,2021-10-25,
721-hill-st-110,4287016044,721 HILL ST,110,3,present_both,258100,278400,20300,7.9,2013-07-12,2013-07-12,
721-hill-st-111,4287016044,721 HILL ST,111,3,present_both,266700,287000,20300,7.6,2014-03-11,2014-03-11,
721-idaho-ave,4292001013,721 IDAHO AVE,,1,present_both,103300,111900,8600,8.3,,,
721-idaho-ave-a,4292001013,721 IDAHO AVE,A,1,present_both,195700,250000,54300,27.7,2021-05-08,2025-08-15,1
721-kensington-rd,4289001009,721 KENSINGTON RD,,2,present_both,115900,125500,9600,8.3,,,
721-marine-st,4287031024,721 MARINE ST,,2,present_both,356800,377100,20300,5.7,1999-09-01,1999-09-01,
721-pacific-st-1,4289002007,721 PACIFIC ST,1,2,present_both,236400,256100,19700,8.3,2021-08-28,2021-08-28,
721-pacific-st-2,4289002007,721 PACIFIC ST,2,1,present_both,94600,102400,7800,8.2,,,
721-pacific-st-3,4289002007,721 PACIFIC ST,3,2,present_both,78100,84600,6500,8.3,,,
721-pacific-st-4,4289002007,721 PACIFIC ST,4,1,present_both,181900,197000,15100,8.3,2012-08-04,2012-08-04,
721-pine-st,4287001027,721 PINE ST,,4,present_both,149500,161900,12400,8.3,,,
721-pine-st-a,4287001027,721 PINE ST,A,1,present_both,67800,73500,5700,8.4,,,
721-pine-st-b,4287001027,721 PINE ST,B,3,present_both,76700,83100,6400,8.3,,,
721-strand-st-1,4289001022,721 STRAND ST,1,1,present_both,299400,319700,20300,6.8,2003-06-01,2003-06-01,
721-strand-st-2,4289001022,721 STRAND ST,2,3,present_both,302600,322900,20300,6.7,,,
721-strand-st-3,4289001022,721 STRAND ST,3,0,present_both,234000,253500,19500,8.3,2003-04-01,2003-04-01,
722-cedar-st-1,4287001020,722 CEDAR ST,1,1,present_both,229500,241800,12300,5.4,2023-01-09,2023-01-09,
722-cedar-st-2,4287001020,722 CEDAR ST,2,2,present_both,269500,289500,20000,7.4,2022-07-01,2024-04-15,1
722-cedar-st-3,4287001020,722 CEDAR ST,3,1,present_both,185400,200800,15400,8.3,2002-03-01,2002-03-01,
722-cedar-st-4,4287001020,722 CEDAR ST,4,1,present_both,222500,241000,18500,8.3,2019-08-22,2019-08-22,
722-copeland-ct-1,4287016052,722 COPELAND CT,1,2,present_both,93000,100800,7800,8.4,,,
722-copeland-ct-2,4287016053,722 COPELAND CT,2,2,present_both,94100,101900,7800,8.3,,,
722-copeland-ct-3,4287016054,722 COPELAND CT,3,2,present_both,96200,104200,8000,8.3,,,
722-copeland-ct-4,4287016055,722 COPELAND CT,4,2,present_both,93400,101200,7800,8.4,,,
722-copeland-ct-5,4287016056,722 COPELAND CT,5,1,present_both,71800,77700,5900,8.2,,,
722-hill-st-a,4287017033,722 HILL ST,A,2,present_both,171400,185700,14300,8.3,2013-06-22,2013-06-22,
722-hill-st-b,4287017033,722 HILL ST,B,2,present_both,86200,93400,7200,8.4,,,
722-hill-st-c,4287017033,722 HILL ST,C,2,present_both,138500,150100,11600,8.4,2005-10-01,2005-10-01,
722-hill-st-d,4287017033,722 HILL ST,D,2,present_both,100500,108800,8300,8.3,,,
722-hill-st-e,4287017033,722 HILL ST,E,2,present_both,169800,183900,14100,8.3,2011-03-12,2011-03-12,
722-lincoln-blvd-1,4293011013,722 LINCOLN BLVD,1,2,present_both,189300,205000,15700,8.3,,,
722-lincoln-blvd-2,4293011013,722 LINCOLN BLVD,2,1,present_both,93300,406000,312700,335.2,,2024-05-01,
722-lincoln-blvd-3,4293011013,722 LINCOLN BLVD,3,2,present_both,90300,510000,419700,464.8,,2025-07-01,
722-lincoln-blvd-4,4293011013,722 LINCOLN BLVD,4,2,present_both,108600,306000,197400,181.8,,2024-01-20,
722-lincoln-blvd-5,4293011013,722 LINCOLN BLVD,5,1,present_both,115500,416000,300500,260.2,,2024-03-01,
722-lincoln-blvd-6,4293011013,722 LINCOLN BLVD,6,3,present_both,243800,263900,20100,8.2,,,
722-pier-ave-1,4287030005,722 PIER AVE,1,2,present_both,449100,480000,30900,6.9,2019-03-01,2024-09-14,1
722-pier-ave-2,4287030005,722 PIER AVE,2,2,present_both,380400,417500,37100,9.8,2020-03-01,2024-06-01,1
722-pier-ave-3,4287030005,722 PIER AVE,3,2,present_both,351000,371300,20300,5.8,2004-09-01,2004-09-01,
722-pier-ave-4,4287030005,722 PIER AVE,4,2,present_both,438000,509900,71900,16.4,2016-02-28,2025-08-05,1
723-10th-st-1,4280024021,723 10TH ST,1,1,present_both,95600,103500,7900,8.3,,,
723-10th-st-2,4280024021,723 10TH ST,2,0,present_both,61500,66600,5100,8.3,,,
723-10th-st-3,4280024021,723 10TH ST,3,0,present_both,70000,75900,5900,8.4,,,
723-10th-st-4,4280024021,723 10TH ST,4,0,present_both,80600,87400,6800,8.4,,,
723-12th-st,4280026021,723 12TH ST,,3,present_both,180900,196000,15100,8.3,,,
723-12th-st-a,4280026021,723 12TH ST,A,1,present_both,349500,359500,10000,2.9,2023-06-01,2025-01-18,1
723-12th-st-b,4280026021,723 12TH ST,B,1,present_both,258000,346000,88000,34.1,2017-11-01,2025-11-01,1
723-12th-st-c,4280026021,723 12TH ST,C,1,present_both,278500,298800,20300,7.3,2015-03-01,2015-03-01,
723-cedar-st,4287001041,723 CEDAR ST,,4,present_both,79900,86500,6600,8.3,,,
723-cedar-st-1-2,4287001042,723 CEDAR ST,1/2,1,present_both,55100,59600,4500,8.2,,,
723-euclid-st-a,4280027020,723 EUCLID ST,A,1,present_both,255100,275400,20300,8.0,2001-07-01,2001-07-01,
723-euclid-st-b,4280027020,723 EUCLID ST,B,1,present_both,323500,343800,20300,6.3,2016-03-01,2016-03-01,
723-euclid-st-c,4280027020,723 EUCLID ST,C,2,present_both,528500,950000,421500,79.8,2016-03-01,2025-02-23,1
723-euclid-st-d,4280027020,723 EUCLID ST,D,1,present_both,410900,506000,95100,23.1,2019-11-01,2023-11-01,1
723-idaho-ave,4292001013,723 IDAHO AVE,,1,present_both,289700,257500,-32200,-11.1,2022-09-07,2025-08-11,1
723-idaho-ave-a,4292001013,723 IDAHO AVE,A,1,present_both,93500,101300,7800,8.3,,,
723-palisades-beach-rd-104,4292030011,723 PALISADES BEACH RD,104,0,present_both,0,0,0,,,,
723-palisades-beach-rd-105,4292030012,723 PALISADES BEACH RD,105,2,present_both,0,0,0,,,,
723-palisades-beach-rd-212,4292030019,723 PALISADES BEACH RD,212,0,present_both,0,0,0,,,,
723-palisades-beach-rd-214,4292030021,723 PALISADES BEACH RD,214,0,present_both,0,0,0,,,,
723-palisades-beach-rd-216,4292030023,723 PALISADES BEACH RD,216,0,present_both,0,0,0,,,,
723-palisades-beach-rd-318,4292030025,723 PALISADES BEACH RD,318,0,present_both,0,0,0,,,,
723-palisades-beach-rd-321,4292030028,723 PALISADES BEACH RD,321,0,present_both,0,0,0,,,,
723-palisades-beach-rd-324,4292030031,723 PALISADES BEACH RD,324,0,present_both,0,0,0,,,,
723-raymond-ave,4287017032,723 RAYMOND AVE,,0,present_both,0,0,0,,,,
723-raymond-ave-a,4287017032,723 RAYMOND AVE,A,0,present_both,79900,86500,6600,8.3,,,
723-raymond-ave-b,4287017032,723 RAYMOND AVE,B,0,present_both,0,0,0,,,,
723-san-vicente-blvd,4280005031,723 SAN VICENTE BLVD,,4,present_both,313300,333600,20300,6.5,,,
724-10th-st,4280023013,724 10TH ST,,2,present_both,136200,147500,11300,8.3,,,
724-ashland-ave-1,4287030023,724 ASHLAND AVE,1,3,present_both,510900,531200,20300,4.0,2020-06-01,2020-06-01,
724-ashland-ave-2,4287030023,724 ASHLAND AVE,2,3,present_both,500900,521200,20300,4.1,2020-07-01,2020-07-01,
724-ashland-ave-3,4287030023,724 ASHLAND AVE,3,3,present_both,530900,551200,20300,3.8,2020-04-15,2020-04-15,
724-ashland-ave-4,4287030023,724 ASHLAND AVE,4,2,present_both,298500,318800,20300,6.8,2017-10-01,2017-10-01,
724-copeland-ct,4287016007,724 COPELAND CT,,2,present_both,300000,320300,20300,6.8,2022-07-31,2022-07-31,
724-copeland-ct-1-2,4287016007,724 COPELAND CT,1/2,2,present_both,161600,175000,13400,8.3,,,
724-pacific-st-a,4289001016,724 PACIFIC ST,A,2,present_both,124300,134600,10300,8.3,,,
724-pacific-st-b,4289001016,724 PACIFIC ST,B,2,present_both,178000,192800,14800,8.3,2006-04-06,2006-04-06,
724-pacific-st-c,4289001016,724 PACIFIC ST,C,2,present_both,166100,179900,13800,8.3,2006-07-12,2006-07-12,
724-pacific-st-d,4289001016,724 PACIFIC ST,D,2,present_both,111800,121000,9200,8.2,2011-05-20,2011-05-20,
724-pacific-st-e,4289001016,724 PACIFIC ST,E,2,present_both,100300,108600,8300,8.3,2006-08-01,2006-08-01,
724-pacific-st-f,4289001016,724 PACIFIC ST,F,3,present_both,149500,161900,12400,8.3,,,
724-pacific-st-g,4289001016,724 PACIFIC ST,G,3,present_both,163800,177500,13700,8.4,,,
724-pacific-st-h,4289001016,724 PACIFIC ST,H,2,present_both,113100,122600,9500,8.4,1999-11-22,1999-11-22,
724-strand-st,4289001005,724 STRAND ST,,2,present_both,153100,165800,12700,8.3,,,
724-strand-st-a,4289001005,724 STRAND ST,A,2,present_both,134600,145900,11300,8.4,,,
725-7th-st-1,4293011029,725 7TH ST,1,1,present_both,364100,384400,20300,5.6,2019-06-26,2019-06-26,
725-7th-st-10,4293011029,725 7TH ST,10,2,present_both,174000,188500,14500,8.3,2002-09-01,2002-09-01,
725-7th-st-11,4293011029,725 7TH ST,11,1,present_both,334100,354400,20300,6.1,2019-03-19,2019-03-19,
725-7th-st-12,4293011029,725 7TH ST,12,1,present_both,111800,121000,9200,8.2,,,
725-7th-st-13,4293011029,725 7TH ST,13,0,present_both,334100,354400,20300,6.1,2019-01-23,2019-01-23,
725-7th-st-14,4293011029,725 7TH ST,14,0,present_both,334100,354400,20300,6.1,2019-05-30,2019-05-30,
725-7th-st-15,4293011029,725 7TH ST,15,1,present_both,364100,384400,20300,5.6,2018-10-26,2018-10-26,
725-7th-st-16,4293011029,725 7TH ST,16,2,present_both,118100,300000,181900,154.0,,2024-11-15,
725-7th-st-2,4293011029,725 7TH ST,2,2,present_both,177500,192300,14800,8.3,2003-03-01,2003-03-01,
725-7th-st-3,4293011029,725 7TH ST,3,0,present_both,314100,334400,20300,6.5,2019-05-10,2019-05-10,
725-7th-st-4,4293011029,725 7TH ST,4,0,present_both,314100,334400,20300,6.5,2019-05-07,2019-05-07,
725-7th-st-5,4293011029,725 7TH ST,5,0,present_both,314100,334400,20300,6.5,2019-06-27,2019-06-27,
725-7th-st-6,4293011029,725 7TH ST,6,0,present_both,314100,334400,20300,6.5,2019-06-13,2019-06-13,
725-7th-st-7,4293011029,725 7TH ST,7,1,present_both,314100,334400,20300,6.5,2019-06-23,2019-06-23,
725-7th-st-8,4293011029,725 7TH ST,8,1,present_both,364100,384400,20300,5.6,2019-06-19,2019-06-19,
725-7th-st-9,4293011029,725 7TH ST,9,1,present_both,364100,384400,20300,5.6,2019-06-07,2019-06-07,
725-9th-st-1,4280023029,725 9TH ST,1,4,present_both,319500,715000,395500,123.8,,2025-02-15,
725-9th-st-2,4280023029,725 9TH ST,2,1,present_both,127500,138100,10600,8.3,,,
725-9th-st-3,4280023029,725 9TH ST,3,2,present_both,367000,360000,-7000,-1.9,2021-07-19,2025-02-01,1
725-9th-st-4,4280023029,725 9TH ST,4,2,present_both,367000,380300,13300,3.6,2020-09-09,2021-09-09,1
725-9th-st-5,4280023029,725 9TH ST,5,2,present_both,385000,398600,13600,3.5,2023-04-15,2023-04-15,
725-9th-st-6,4280023029,725 9TH ST,6,2,present_both,256000,276300,20300,7.9,2003-05-20,2003-05-20,
725-idaho-ave,4292001013,725 IDAHO AVE,,1,present_both,93000,100800,7800,8.4,,,
725-idaho-ave-a,4292001013,725 IDAHO AVE,A,1,present_both,93500,101300,7800,8.3,,,
725-ocean-ave-1,4293014002,725 OCEAN AVE,1,4,present_both,199400,216100,16700,8.4,,,
725-ocean-ave-2,4293014002,725 OCEAN AVE,2,0,present_both,66300,71800,5500,8.3,,,
725-ocean-ave-3,4293014002,725 OCEAN AVE,3,1,present_both,100500,108800,8300,8.3,,,
725-ocean-ave-4,4293014002,725 OCEAN AVE,4,2,present_both,149500,161900,12400,8.3,,,
726-10th-st,4280023013,726 10TH ST,,3,present_both,192700,208700,16000,8.3,,,
726-alta-ave,4293011001,726 ALTA AVE,,1,present_both,56200,60900,4700,8.4,,,
726-copeland-ct,4287016008,726 COPELAND CT,,0,present_both,0,0,0,,,,
726-idaho-ave-101,4292002025,726 IDAHO AVE,101,4,present_both,318800,629800,311000,97.6,2002-03-14,2025-08-27,1
726-idaho-ave-102,4292002025,726 IDAHO AVE,102,4,present_both,192300,649500,457200,237.8,,2025-06-22,
726-idaho-ave-103,4292002025,726 IDAHO AVE,103,3,present_both,180600,195700,15100,8.4,,,
726-idaho-ave-104,4292002025,726 IDAHO AVE,104,3,present_both,446800,499800,53000,11.9,2021-07-03,2025-01-05,1
726-idaho-ave-105,4292002025,726 IDAHO AVE,105,4,present_both,233300,252700,19400,8.3,,,
726-idaho-ave-201,4292002025,726 IDAHO AVE,201,4,present_both,570900,570000,-900,-0.2,2020-06-01,2024-10-23,1
726-idaho-ave-202,4292002025,726 IDAHO AVE,202,4,present_both,546800,588400,41600,7.6,2021-07-22,2023-02-01,1
726-idaho-ave-203,4292002025,726 IDAHO AVE,203,3,present_both,349500,369800,20300,5.8,2008-10-08,2008-10-08,
726-idaho-ave-204,4292002025,726 IDAHO AVE,204,3,present_both,529800,525800,-4000,-0.8,2022-01-24,2023-10-06,1
726-idaho-ave-205,4292002025,726 IDAHO AVE,205,4,present_both,714100,650100,-64000,-9.0,2019-08-01,2022-03-01,1
726-idaho-ave-301,4292002025,726 IDAHO AVE,301,4,present_both,194500,210600,16100,8.3,,,
726-idaho-ave-302,4292002025,726 IDAHO AVE,302,4,present_both,188200,203900,15700,8.3,,,
726-idaho-ave-303,4292002025,726 IDAHO AVE,303,3,present_both,181900,197000,15100,8.3,,,
726-idaho-ave-304,4292002025,726 IDAHO AVE,304,3,present_both,412100,432400,20300,4.9,2017-02-01,2017-02-01,
726-idaho-ave-305,4292002025,726 IDAHO AVE,305,2,present_both,340500,359800,19300,5.7,2015-06-01,2024-10-15,1
726-idaho-ave-306,4292002025,726 IDAHO AVE,306,2,present_both,381200,401500,20300,5.3,2014-07-14,2014-07-14,
726-pier-ave,4287030006,726 PIER AVE,,1,present_both,195200,211500,16300,8.4,2001-03-01,2001-03-01,
726-pier-ave-a,4287030006,726 PIER AVE,A,1,present_both,176300,190900,14600,8.3,2009-08-16,2009-08-16,
726-pier-ave-b,4287030006,726 PIER AVE,B,1,present_both,227400,246300,18900,8.3,2016-04-01,2016-04-01,
727-ashland-ave-1,4287017046,727 ASHLAND AVE,1,2,present_both,270900,291200,20300,7.5,2019-09-01,2019-09-01,
727-ashland-ave-10,4287017046,727 ASHLAND AVE,10,3,present_both,162100,175500,13400,8.3,,,
727-ashland-ave-11,4287017046,727 ASHLAND AVE,11,1,present_both,108900,118000,9100,8.4,,,
727-ashland-ave-12,4287017046,727 ASHLAND AVE,12,2,present_both,298500,318800,20300,6.8,2018-05-02,2018-05-02,
727-ashland-ave-2,4287017046,727 ASHLAND AVE,2,2,present_both,208100,225400,17300,8.3,2013-09-01,2013-09-01,
727-ashland-ave-3,4287017046,727 ASHLAND AVE,3,2,present_both,100500,108800,8300,8.3,,,
727-ashland-ave-4,4287017046,727 ASHLAND AVE,4,2,present_both,108600,117500,8900,8.2,,,
727-ashland-ave-5,4287017046,727 ASHLAND AVE,5,2,present_both,97300,105400,8100,8.3,,,
727-ashland-ave-6,4287017046,727 ASHLAND AVE,6,2,present_both,131200,142100,10900,8.3,,,
727-ashland-ave-7,4287017046,727 ASHLAND AVE,7,2,present_both,270900,290300,19400,7.2,2019-09-01,2022-05-15,1
727-ashland-ave-8,4287017046,727 ASHLAND AVE,8,2,present_both,208100,225400,17300,8.3,2013-09-01,2013-09-01,
727-ashland-ave-9,4287017046,727 ASHLAND AVE,9,2,present_both,108600,300000,191400,176.2,,2022-04-09,
727-euclid-st,4280027019,727 EUCLID ST,,3,present_both,219800,238200,18400,8.4,,,
727-idaho-ave,4292001013,727 IDAHO AVE,,3,present_both,175800,190400,14600,8.3,,,
727-pier-ave-a,4287030024,727 PIER AVE,A,0,present_both,0,0,0,,,,
727-pier-ave-b,4287030024,727 PIER AVE,B,2,present_both,100500,108800,8300,8.3,,,
727-pine-st,4287001026,727 PINE ST,,2,present_both,0,0,0,,,,
727-pine-st-a,4287001026,727 PINE ST,A,1,present_both,0,0,0,,,,
727-pine-st-b,4287001026,727 PINE ST,B,3,present_both,0,0,0,,,,
728-11th-st,4280024014,728 11TH ST,,0,present_both,0,0,0,,,,
728-11th-st-a,4280024014,728 11TH ST,A,0,present_both,72600,78600,6000,8.3,,,
728-11th-st-b,4280024014,728 11TH ST,B,0,present_both,66300,71800,5500,8.3,,,
728-23rd-st,4278020004,728 23RD ST,,0,present_both,0,0,0,,,,
728-alta-ave,4293011001,728 ALTA AVE,,1,present_both,71300,77200,5900,8.3,,,
728-euclid-st,4280026014,728 EUCLID ST,,3,present_both,607000,1008600,401600,66.2,2021-04-01,2023-08-01,1
728-euclid-st-a,4280026014,728 EUCLID ST,A,2,present_both,301000,339500,38500,12.8,2021-03-01,2025-09-01,1
728-euclid-st-b,4280026014,728 EUCLID ST,B,2,present_both,269500,289800,20300,7.5,2021-02-01,2021-02-01,
728-euclid-st-c,4280026014,728 EUCLID ST,C,2,present_both,269500,289800,20300,7.5,2021-03-01,2021-03-01,
728-euclid-st-d,4280026014,728 EUCLID ST,D,2,present_both,326500,334500,8000,2.5,2021-02-01,2025-08-01,1
728-hill-st,4287017036,728 HILL ST,,2,present_both,60300,65400,5100,8.5,,,
728-lincoln-blvd,4293011047,728 LINCOLN BLVD,,2,present_both,75900,82100,6200,8.2,,,
728-lincoln-blvd-a,4293011048,728 LINCOLN BLVD,A,2,present_both,79900,86500,6600,8.3,,,
728-lincoln-blvd-b,4293011049,728 LINCOLN BLVD,B,2,present_both,0,0,0,,,,
729-10th-st,4280024020,729 10TH ST,,0,present_both,0,0,0,,,,
729-10th-st-1-2,4280024020,729 10TH ST,1/2,0,present_both,0,0,0,,,,
729-9th-st,4280023030,729 9TH ST,,2,present_both,600000,606000,6000,1.0,2022-06-01,2024-07-15,1
729-9th-st-a,4280023030,729 9TH ST,A,1,present_both,256000,276300,20300,7.9,2021-05-01,2021-05-01,
729-9th-st-b,4280023030,729 9TH ST,B,1,present_both,246000,266300,20300,8.3,2021-04-15,2021-04-15,
729-9th-st-c,4280023030,729 9TH ST,C,1,present_both,266000,269000,3000,1.1,2017-10-15,2025-08-23,1
729-9th-st-d,4280023030,729 9TH ST,D,0,present_both,206200,223400,17200,8.3,2017-04-15,2017-04-15,
729-9th-st-e,4280023030,729 9TH ST,E,0,present_both,200000,214800,14800,7.4,2022-01-01,2024-07-13,1
729-cedar-st-a,4287001013,729 CEDAR ST,A,2,present_both,241000,308600,67600,28.0,2014-09-01,2023-08-11,1
729-cedar-st-b,4287001013,729 CEDAR ST,B,2,present_both,368500,326000,-42500,-11.5,2018-04-08,2024-04-01,1
729-cedar-st-c,4287001013,729 CEDAR ST,C,1,present_both,110200,119400,9200,8.3,,,
729-cedar-st-d,4287001013,729 CEDAR ST,D,1,present_both,171900,186200,14300,8.3,2004-04-01,2004-04-01,
729-navy-st,4287034020,729 NAVY ST,,3,present_both,75700,81900,6200,8.2,,,
730-alta-ave,4293011001,730 ALTA AVE,,1,present_both,69100,74800,5700,8.2,,,
730-ashland-ave-a,4287030025,730 ASHLAND AVE,A,1,present_both,219800,238200,18400,8.4,2005-06-01,2005-06-01,
730-ashland-ave-b,4287030025,730 ASHLAND AVE,B,1,present_both,73200,79300,6100,8.3,,,
730-ashland-ave-c,4287030025,730 ASHLAND AVE,C,1,present_both,243500,330000,86500,35.5,2015-12-15,2025-04-19,1
730-ashland-ave-d,4287030025,730 ASHLAND AVE,D,2,present_both,83800,90700,6900,8.2,,,
730-cedar-st-a,4287001019,730 CEDAR ST,A,1,present_both,66300,71800,5500,8.3,,,
730-cedar-st-b,4287001019,730 CEDAR ST,B,1,present_both,107500,116400,8900,8.3,2010-09-01,2010-09-01,
730-cedar-st-c,4287001019,730 CEDAR ST,C,1,present_both,171900,276000,104100,60.6,2003-11-01,2024-05-15,1
730-cedar-st-d,4287001019,730 CEDAR ST,D,3,present_both,65800,71200,5400,8.2,,,
730-kensington-rd-a,4287001006,730 KENSINGTON RD,A,1,present_both,52600,57000,4400,8.4,,,
730-kensington-rd-b,4287001006,730 KENSINGTON RD,B,1,present_both,50100,54200,4100,8.2,,,
730-kensington-rd-c,4287001006,730 KENSINGTON RD,C,3,present_both,75900,82100,6200,8.2,,,
730-lincoln-blvd,4293011050,730 LINCOLN BLVD,,2,present_both,61500,66600,5100,8.3,,,
730-navy-st,4287033011,730 NAVY ST,,3,present_both,100500,108800,8300,8.3,,,
731-cedar-st-a,4287001012,731 CEDAR ST,A,1,present_both,87400,94600,7200,8.2,,,
731-cedar-st-b,4287001012,731 CEDAR ST,B,1,present_both,239500,260000,20500,8.6,2022-05-15,2025-03-01,1
731-cedar-st-c,4287001012,731 CEDAR ST,C,1,present_both,239500,255200,15700,6.6,2021-12-17,2024-02-05,1
731-cedar-st-d,4287001012,731 CEDAR ST,D,1,present_both,235700,249500,13800,5.9,2020-08-01,2025-06-01,1
731-pine-st,4287001025,731 PINE ST,,4,present_both,0,0,0,,,,
731-pine-st-1-2,4287001025,731 PINE ST,1/2,2,present_both,0,0,0,,,,
731-raymond-ave-a,4287017037,731 RAYMOND AVE,A,0,present_both,193800,189200,-4600,-2.4,2019-07-29,2023-08-15,1
731-raymond-ave-b,4287017037,731 RAYMOND AVE,B,0,present_both,237800,199500,-38300,-16.1,2016-06-03,2026-03-27,1
731-raymond-ave-c,4287017037,731 RAYMOND AVE,C,0,present_both,230400,194800,-35600,-15.5,2019-09-15,2021-05-15,1
731-raymond-ave-d,4287017037,731 RAYMOND AVE,D,0,present_both,205000,199500,-5500,-2.7,2022-03-20,2025-08-23,1
731-raymond-ave-e,4287017037,731 RAYMOND AVE,E,2,present_both,299500,313100,13600,4.5,2023-02-03,2023-02-03,
731-raymond-ave-f,4287017037,731 RAYMOND AVE,F,1,present_both,240600,260600,20000,8.3,2013-06-29,2013-06-29,
732-alta-ave,4293011001,732 ALTA AVE,,1,present_both,63900,69300,5400,8.5,,,
732-navy-st,4287033042,732 NAVY ST,,3,present_both,195300,211600,16300,8.3,,,
732-navy-st-1-2,4287033042,732 NAVY ST,1/2,3,present_both,132400,143400,11000,8.3,,,
732-raymond-ave-732-new,4287017015,732 RAYMOND AVE,732(NEW),0,present_both,0,0,0,,,,
733-10th-st-a,,733 10TH ST,A,1,gone_by_2026,105200,,,,,,
733-10th-st-b,,733 10TH ST,B,1,gone_by_2026,99300,,,,,,
733-10th-st-c,,733 10TH ST,C,1,gone_by_2026,99300,,,,,,
733-marine-st-1,4287031040,733 MARINE ST,1,2,present_both,88500,95900,7400,8.4,,,
733-marine-st-2,4287031041,733 MARINE ST,2,3,present_both,93000,100800,7800,8.4,,,
733-marine-st-3,4287031042,733 MARINE ST,3,2,present_both,84800,91900,7100,8.4,,,
733-marine-st-4,4287031043,733 MARINE ST,4,3,present_both,138500,150100,11600,8.4,,,
733-ozone-st,4287033029,733 OZONE ST,,1,present_both,79900,86500,6600,8.3,,,
733-pier-ave-a,4287030026,733 PIER AVE,A,1,present_both,280000,320000,40000,14.3,2022-08-01,2026-04-15,1
733-pier-ave-b,4287030026,733 PIER AVE,B,1,present_both,261000,300000,39000,14.9,2015-08-01,2025-04-15,1
733-pier-ave-c,4287030026,733 PIER AVE,C,1,present_both,261700,288600,26900,10.3,2013-11-01,2023-08-01,1
733-pier-ave-d,4287030026,733 PIER AVE,D,2,present_both,372000,392300,20300,5.5,2020-10-01,2020-10-01,
734-ashland-ave-a,4287030027,734 ASHLAND AVE,A,1,present_both,343600,363900,20300,5.9,2019-01-01,2019-01-01,
734-ashland-ave-b,4287030027,734 ASHLAND AVE,B,1,present_both,75900,71900,-4000,-5.3,,,
734-ashland-ave-c,4287030027,734 ASHLAND AVE,C,2,present_both,424000,479500,55500,13.1,2017-06-01,2025-05-01,1
734-ashland-ave-d,4287030027,734 ASHLAND AVE,D,2,present_both,439100,510000,70900,16.1,2019-06-01,2025-05-15,1
734-cedar-st-a,4287001019,734 CEDAR ST,A,2,present_both,83500,90400,6900,8.3,,,
