unit_id,apn,bedrooms,mar_status,parcel_unit_count,size_class,use_class,rcb_comparable
1007-20th-st-3,4277024063,3+,controlled,1,single,single,0
1007-20th-st-4,4277024064,3+,controlled,1,single,single,0
1007-20th-st-5,4277024065,2,controlled,1,single,single,0
1007-20th-st-6,4277024066,2,controlled,1,single,single,0
1007-20th-st-7,4277024067,2,controlled,1,single,single,0
1007-20th-st-8,4277024068,2,controlled,1,single,single,0
1007-20th-st-9,4277024069,3+,controlled,1,single,single,0
1007-9th-st-1,4281029021,2,controlled,7,multifamily,five_plus,1
1007-9th-st-2,4281029021,1,controlled,7,multifamily,five_plus,1
1007-9th-st-3,4281029021,0,controlled,7,multifamily,five_plus,1
1007-grant-st,4284015020,3+,zero_mar,3,small,two_three,0
1007-grant-st-1,4284015020,3+,zero_mar,3,small,two_three,0
1007-grant-st-3,4284015020,1,zero_mar,3,small,two_three,0
1007-lincoln-blvd-1,4281034024,1,controlled,11,multifamily,five_plus,1
1007-lincoln-blvd-10,4281034024,3+,controlled,11,multifamily,five_plus,1
1007-lincoln-blvd-11,4281034024,2,controlled,11,multifamily,five_plus,1
1007-lincoln-blvd-2,4281034024,1,controlled,11,multifamily,five_plus,1
1007-lincoln-blvd-3,4281034024,2,controlled,11,multifamily,five_plus,1
1007-lincoln-blvd-4,4281034024,2,controlled,11,multifamily,five_plus,1
1007-lincoln-blvd-5,4281034024,2,controlled,11,multifamily,five_plus,1
1007-lincoln-blvd-6,4281034024,3+,controlled,11,multifamily,five_plus,1
1007-lincoln-blvd-7,4281034024,1,controlled,11,multifamily,five_plus,1
1007-lincoln-blvd-8,4281034024,1,controlled,11,multifamily,five_plus,1
1007-lincoln-blvd-9,4281034024,3+,controlled,11,multifamily,five_plus,1
1007-michigan-ave,4283017023,2,controlled,5,multifamily,five_plus,1
1007-ocean-park-blvd-1,4284009009,2,controlled,6,multifamily,five_plus,1
1007-ocean-park-blvd-2,4284009009,1,controlled,6,multifamily,five_plus,1
1007-ocean-park-blvd-3,4284009009,1,controlled,6,multifamily,five_plus,1
1007-ocean-park-blvd-4,4284009009,1,controlled,6,multifamily,five_plus,1
1007-ocean-park-blvd-5,4284009009,1,controlled,6,multifamily,five_plus,1
1007-ocean-park-blvd-6,4284009009,2,controlled,6,multifamily,five_plus,1
1007-pacific-st-a,4284014019,2,controlled,5,multifamily,five_plus,1
1007-pacific-st-b,4284014019,1,controlled,5,multifamily,five_plus,1
1007-pacific-st-c,4284014019,1,controlled,5,multifamily,five_plus,1
1007-pacific-st-d,4284014019,1,controlled,5,multifamily,five_plus,1
1007-pacific-st-e,4284014019,1,controlled,5,multifamily,five_plus,1
1008-14th-st-a,4281013002,2,controlled,5,multifamily,four,1
1008-14th-st-b,4281013002,2,controlled,5,multifamily,four,1
